Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
5806174	11:26:48 AM	2.7832	3.7415	4.9988	2.5073	2.6099	2.8467	2.6660	2.7441	3.1140	4.5544	2.8638	3.9197	3.1104	2.7087	2.7722	2.5354	3.3313	4.9988	2.8174	4.9988	4.9988	0.0000	2.6074
5806274	11:26:48 AM	2.7222	3.8013	4.9988	2.5098	2.6147	2.9712	2.6550	2.8589	3.0811	4.4128	2.8540	3.8501	3.1091	2.6917	2.7698	2.5391	3.3606	4.9988	2.7869	4.9988	4.9988	0.0000	2.6074
5806374	11:26:48 AM	2.6575	3.4692	4.9988	2.5110	2.6147	3.0835	2.6379	3.0066	3.0444	4.2737	2.8479	3.8391	3.1079	2.6636	2.7661	2.5415	3.4192	2.8369	2.7893	4.9988	4.9988	0.0000	2.6074
5806474	11:26:48 AM	2.6086	2.8735	4.9988	2.5159	2.6123	2.9907	2.6050	2.9907	3.0249	4.2310	2.8796	3.8733	3.0688	2.6660	2.7600	2.5378	3.5425	2.8162	3.1372	4.9988	4.9988	1.0000	2.6062
5806574	11:26:48 AM	2.5854	2.7051	4.9988	2.5256	2.6111	2.7979	2.5574	2.7881	2.9773	4.5215	2.8906	4.0588	3.1335	2.6721	2.7661	2.5256	3.5547	2.8271	3.6292	4.9988	4.9988	0.0000	2.6074
5806674	11:26:49 AM	2.5891	2.6453	4.9988	2.5439	2.6172	2.7051	2.5452	2.7075	2.8442	4.7620	2.8162	4.1565	3.1580	2.6685	2.7820	2.5208	3.6572	4.9988	3.3435	4.9988	4.9988	0.0000	2.6074
5806774	11:26:49 AM	2.6465	2.6636	4.9988	2.5586	2.6270	2.7258	2.5537	2.6843	2.7612	4.8218	2.7319	4.2664	3.1885	2.6611	2.7991	2.5232	3.7842	4.9988	3.2153	4.9988	4.9988	0.0000	2.6074
5806874	11:26:49 AM	2.6929	2.7026	4.9988	2.5708	2.6318	2.7161	2.5598	2.6758	2.7234	4.8682	2.6990	4.3713	3.1909	2.6514	2.8040	2.5232	3.8452	4.9988	3.1763	4.9988	4.9988	0.0000	2.6074
5806974	11:26:49 AM	2.7283	2.7417	4.9573	2.5818	2.6331	2.7112	2.5708	2.6721	2.7063	4.8840	2.6868	4.4177	3.2080	2.6379	2.8064	2.5281	3.9014	4.9988	3.1653	4.9988	4.9988	0.0000	2.6074
5807074	11:26:49 AM	2.7820	2.8027	4.7937	2.5952	2.6343	2.7307	2.6160	2.6917	2.7039	4.8962	2.6807	4.4177	3.2275	2.6160	2.8088	2.5403	4.0356	4.9988	3.1653	4.9988	4.9988	0.0000	2.6074
5807174	11:26:49 AM	2.7795	2.8906	4.8474	2.6062	2.6392	2.7527	2.6843	2.6941	2.7026	4.7913	2.6843	4.3372	3.2458	2.6025	2.8137	2.5476	4.1016	4.9988	3.2019	4.9988	4.9988	0.0000	2.6086
5807274	11:26:49 AM	2.7441	2.9272	4.9878	2.6160	2.6416	2.7612	2.6636	2.6929	2.7087	4.5593	2.6917	4.3115	3.2373	2.6025	2.8186	2.5537	4.1333	4.9988	3.2690	4.9988	4.9988	0.0000	2.6074
5807374	11:26:49 AM	2.6782	2.8162	4.9988	2.6172	2.6428	2.8125	2.6282	2.7673	2.7515	4.4360	2.7161	4.3542	3.2190	2.6086	2.8198	2.5757	4.0906	4.9988	3.3423	4.9988	4.9988	0.0000	2.6074
5807474	11:26:49 AM	2.6355	2.7734	4.9988	2.6111	2.6392	2.8894	2.6025	2.8442	2.8162	4.4080	2.7625	4.3713	3.1763	2.6013	2.8101	2.6013	4.0271	4.9988	3.3301	4.9988	4.9988	0.0000	2.6074
5807574	11:26:49 AM	2.6050	2.7356	4.9988	2.6001	2.6331	2.8918	2.5806	2.8503	2.8931	4.4104	2.7979	4.3896	3.1140	2.6001	2.7966	2.5940	3.9331	4.9988	3.2898	4.9988	4.9988	0.0000	2.6074
5807674	11:26:50 AM	2.5854	2.7124	4.9988	2.5940	2.6221	2.8552	2.5635	2.8406	3.0396	4.4067	2.8320	4.4287	3.0725	2.5940	2.7795	2.5720	3.8391	4.9988	3.2056	4.9988	4.9988	0.0000	2.6074
5807774	11:26:50 AM	2.5769	2.7075	4.9988	2.5757	2.6111	2.8552	2.5525	2.8406	3.1982	4.3640	2.8699	4.4568	3.0493	2.5928	2.7625	2.5598	3.6951	4.9988	3.0957	4.9988	4.9988	1.0000	2.6074
5807874	11:26:50 AM	2.5647	2.7124	4.9988	2.5427	2.6062	3.0408	2.5403	2.9639	3.2288	4.2480	2.9016	4.3823	3.0322	2.5916	2.7527	2.6526	3.4778	4.9988	2.8967	4.9988	4.9988	0.0000	2.6074
5807974	11:26:50 AM	2.5708	2.7991	4.9988	2.5195	2.6062	3.8025	2.5513	3.3105	3.2410	4.0320	2.9895	4.2676	3.1116	2.5623	2.7527	2.8015	3.4424	4.9988	2.7148	4.9988	4.9988	0.0000	2.6074
5808074	11:26:50 AM	2.6038	3.0542	4.9988	2.5110	2.6099	3.8904	2.5781	3.4277	3.1409	4.0137	2.9687	4.0308	3.1287	2.6025	2.7576	2.7283	3.4460	4.9988	2.6892	4.9988	4.9988	0.0000	2.6074
5808174	11:26:50 AM	2.6965	3.6035	4.9988	2.5085	2.6172	3.8196	2.6270	3.2080	3.0591	4.1504	3.0701	3.7695	3.1458	2.6758	2.7698	2.6685	3.4326	4.9988	2.6965	4.9988	4.9988	0.0000	2.6074
5808274	11:26:50 AM	2.8271	3.8635	4.9988	2.5037	2.6135	3.5181	2.6819	2.8577	3.0151	4.3738	3.0603	3.6694	3.1812	2.7246	2.7795	2.6282	3.3862	4.9988	2.7148	4.9988	4.9988	0.0000	2.6074
5808374	11:26:50 AM	2.9907	3.8708	4.9988	2.5012	2.6074	3.2642	2.7332	2.7417	3.0164	4.5691	3.0151	3.7646	3.2092	2.7454	2.7783	2.5891	3.3252	4.9988	2.7576	4.9988	4.9988	0.0000	2.6074
5808474	11:26:50 AM	3.1433	3.8452	4.9988	2.5024	2.6038	3.0042	2.7295	2.7026	3.0164	4.7009	2.9285	3.8367	3.1982	2.7515	2.7820	2.5708	3.2959	4.9988	2.8589	4.9988	4.9988	0.0000	2.6074
5808574	11:26:50 AM	3.1848	3.8257	4.9988	2.5000	2.6013	2.8809	2.6978	2.6782	3.0017	4.7253	2.8552	3.8110	3.1970	2.7563	2.7905	2.5586	3.2690	4.9988	2.9004	4.9988	4.9988	0.0000	2.6074
5808674	11:26:51 AM	3.1934	3.8013	4.9988	2.4988	2.6001	2.8503	2.6648	2.6758	3.0176	4.6582	2.8406	3.7769	3.1848	2.7502	2.7893	2.5513	3.2471	4.9988	2.9016	4.9988	4.9988	0.0000	2.6074
5808774	11:26:51 AM	3.1702	3.8232	4.9988	2.4976	2.6013	2.8357	2.6392	2.6929	3.0322	4.6057	2.8418	3.8000	3.1689	2.7490	2.7820	2.5464	3.2422	4.9988	2.8906	4.9988	4.9988	0.0000	2.6074
5808874	11:26:51 AM	3.0383	3.8452	4.9988	2.4963	2.6062	2.8674	2.6160	2.7466	3.0176	4.4727	2.8491	3.8049	3.1396	2.7466	2.7820	2.5488	3.2520	4.9988	2.8430	4.9988	4.9988	0.0000	2.6074
5808974	11:26:51 AM	2.8455	3.8904	4.9988	2.4963	2.6147	2.9822	2.6111	2.8479	2.9895	4.3835	2.8528	3.8110	3.1177	2.7197	2.7820	2.5610	3.2642	4.9988	2.8137	4.9988	4.9988	0.0000	2.6074
5809074	11:26:51 AM	2.7173	3.6401	4.9988	2.4976	2.6147	3.0408	2.6123	2.9443	2.9700	4.2444	2.8577	3.8269	3.1177	2.6868	2.7734	2.5635	3.3093	2.8296	2.8040	4.9988	4.9988	1.0000	2.6074
5809174	11:26:51 AM	2.6746	3.0823	4.9988	2.5049	2.6135	2.9932	2.6147	2.9687	2.9590	4.1675	2.8516	3.9087	3.1274	2.6807	2.7686	2.5476	3.4412	2.8894	2.9492	4.9988	4.9988	1.0000	2.6074
5809274	11:26:51 AM	2.7026	2.7759	4.9988	2.5208	2.6160	2.8235	2.5903	2.7905	2.9065	4.4397	2.8601	4.1052	3.1555	2.7075	2.7759	2.5293	3.6365	2.9456	3.4644	4.9988	4.9988	0.0000	2.6074
5809374	11:26:51 AM	2.8650	2.7136	4.9988	2.5317	2.6208	2.7319	2.5647	2.7039	2.8052	4.6899	2.7917	4.3213	3.2349	2.7075	2.7893	2.5281	3.6731	4.9988	3.3557	4.9988	4.9988	0.0000	2.6074
5809474	11:26:51 AM	2.9944	2.7112	4.9988	2.5427	2.6270	2.7136	2.5598	2.6868	2.7478	4.7302	2.7332	4.3689	3.2495	2.6904	2.7966	2.5305	3.7598	4.9988	3.2178	4.9988	4.9988	0.0000	2.6074
5809574	11:26:51 AM	3.0347	2.7295	4.9988	2.5562	2.6318	2.7087	2.5720	2.6819	2.7222	4.7241	2.7112	4.4092	3.2642	2.6721	2.8052	2.5342	3.8354	4.9988	3.2019	4.9988	4.9988	0.0000	2.6074
5809674	11:26:52 AM	3.0505	2.7478	4.9902	2.5671	2.6379	2.6978	2.5989	2.6709	2.6990	4.7327	2.7014	4.4214	3.2800	2.6624	2.8186	2.5366	3.9416	4.9988	3.1738	4.9988	4.9988	0.0000	2.6074
5809774	11:26:52 AM	3.0579	2.7881	4.9829	2.5781	2.6404	2.6978	2.6428	2.6685	2.6892	4.7058	2.6941	4.3713	3.2861	2.6404	2.8259	2.5391	4.0295	4.9988	3.1885	4.9988	4.9988	0.0000	2.6074
5809874	11:26:52 AM	2.9102	2.7771	4.9988	2.5891	2.6428	2.6978	2.6453	2.6697	2.6843	4.6204	2.6904	4.3237	3.2581	2.6318	2.8320	2.5427	4.0356	4.9988	3.1995	4.9988	4.9988	0.0000	2.6074
5809974	11:26:52 AM	2.7869	2.7173	4.9988	2.5928	2.6453	2.7075	2.6184	2.7014	2.7014	4.5886	2.7002	4.3213	3.2495	2.6379	2.8406	2.5500	3.9697	4.9988	3.3020	4.9988	4.9988	0.0000	2.6074
5810074	11:26:52 AM	2.7136	2.7039	4.9988	2.5879	2.6428	2.7283	2.5964	2.7722	2.7368	4.5203	2.7344	4.3481	3.2166	2.6367	2.8357	2.5610	3.9209	4.9988	3.3789	4.9988	4.9988	0.0000	2.6074
5810174	11:26:52 AM	2.6733	2.6868	4.9988	2.5757	2.6355	2.7478	2.5684	2.7991	2.7942	4.5886	2.7722	4.4666	3.1604	2.6489	2.8223	2.5623	3.7805	4.9988	3.4424	4.9988	4.9988	0.0000	2.6086
5810274	11:26:52 AM	2.6501	2.6660	4.9988	2.5562	2.6257	2.7905	2.5500	2.8027	2.9565	4.4885	2.8271	4.4702	3.0835	2.6404	2.8015	2.5696	3.6133	4.9988	3.3435	4.9988	4.9988	0.0000	2.6074
5810374	11:26:52 AM	2.6318	2.7197	4.9988	2.5354	2.6160	2.8235	2.5488	2.8101	3.0981	4.3494	2.8650	4.4824	3.0615	2.6514	2.7832	2.5671	3.4937	4.9988	3.0054	4.9988	4.9988	1.0000	2.6074
5810474	11:26:52 AM	2.6794	3.0823	4.9988	2.5195	2.6123	3.1067	2.5842	3.0432	3.1799	4.2224	2.8503	4.4250	3.0774	2.6526	2.7722	2.5574	3.4631	4.9988	2.7722	4.9988	4.9988	1.0000	2.6074
5810574	11:26:52 AM	2.7478	3.6340	4.9988	2.5134	2.6111	3.2324	2.6245	3.0225	3.1543	4.1846	2.9016	4.3835	3.0994	2.6965	2.7698	2.5574	3.4375	2.9089	2.7429	4.9988	4.9988	0.0000	2.6074
5810674	11:26:53 AM	2.8552	3.9087	4.9988	2.5085	2.6099	3.1897	2.6721	2.8625	3.1201	4.3396	2.9639	3.7500	3.1262	2.7368	2.7722	2.5562	3.3887	4.9988	2.7527	4.9988	4.9988	0.0000	2.6074
5810774	11:26:53 AM	2.9602	3.9758	4.9988	2.5037	2.6074	3.0493	2.6953	2.7588	3.0774	4.4666	2.9492	3.6377	3.1543	2.7490	2.7832	2.5525	3.3411	4.9988	2.8101	4.9988	4.9988	0.0000	2.6074
5810874	11:26:53 AM	3.0225	3.9380	4.9988	2.5000	2.6050	2.9773	2.7087	2.7197	3.0505	4.5447	2.9260	3.6316	3.1714	2.7393	2.7905	2.5574	3.3044	4.9988	2.8076	4.9988	4.9988	0.0000	2.6074
5810974	11:26:53 AM	3.0884	3.8757	4.9988	2.4988	2.6038	2.9773	2.7246	2.7063	3.0603	4.5874	2.9150	3.6450	3.1982	2.7344	2.7856	2.5525	3.2812	4.9988	2.8430	4.9988	4.9988	0.0000	2.6074
5811074	11:26:53 AM	3.2141	3.8586	4.9988	2.4988	2.5989	2.8638	2.7136	2.6855	3.0847	4.5911	2.9456	3.7781	3.1934	2.7441	2.7844	2.5439	3.2642	4.9988	2.9785	4.9988	4.9988	0.0000	2.6074
5811174	11:26:53 AM	3.1885	3.8232	4.9988	2.4988	2.5989	2.7905	2.7014	2.6770	3.0920	4.5984	2.9358	3.7659	3.1726	2.7319	2.7820	2.5378	3.2520	4.9988	2.9968	4.9988	4.9988	0.0000	2.6086
5811274	11:26:53 AM	3.0603	3.8232	4.9988	2.4988	2.6025	2.7808	2.6929	2.6953	3.0798	4.5569	2.9138	3.7292	3.1543	2.7283	2.7795	2.5366	3.2605	4.9988	2.9272	4.9988	4.9988	0.0000	2.6074
5811374	11:26:53 AM	2.9260	3.9124	4.9988	2.5000	2.6074	2.8455	2.6782	2.7649	3.0798	4.4458	2.8918	3.7085	3.1384	2.7124	2.7771	2.5452	3.2874	4.9988	2.8430	4.9988	4.9988	0.0000	2.6074
5811474	11:26:53 AM	2.8247	3.9099	4.9988	2.5012	2.6086	3.0591	2.6526	2.8870	3.0945	4.2676	2.8870	3.6987	3.1287	2.6831	2.7698	2.5684	3.2996	4.9988	2.7856	4.9988	4.9988	0.0000	2.6086
5811574	11:26:53 AM	2.7551	3.6902	4.9988	2.5024	2.6086	3.2812	2.6294	3.0237	3.0701	4.1638	2.9004	3.7439	3.1213	2.6562	2.7649	2.5891	3.3337	4.9988	2.7686	4.9988	4.9988	0.0000	2.6074
5811674	11:26:54 AM	2.6990	3.1592	4.9988	2.5024	2.6123	3.2605	2.6208	3.0518	3.0164	4.1809	2.9065	3.8220	3.1250	2.6562	2.7649	2.5830	3.3765	2.8442	2.8137	4.9988	4.9988	1.0000	2.6074
5811774	11:26:54 AM	2.6733	2.9272	4.9988	2.5073	2.6184	3.0640	2.6038	2.9004	2.9553	4.2944	2.9407	3.9099	3.1262	2.6904	2.7747	2.5732	3.5132	2.9199	3.0347	4.9988	4.9988	0.0000	2.6074
5811874	11:26:54 AM	2.7075	2.7612	4.9988	2.5232	2.6208	2.9272	2.5769	2.7710	2.8870	4.5532	2.8711	4.1443	3.1702	2.6917	2.7844	2.5732	3.6621	4.9988	3.4033	4.9988	4.9988	0.0000	2.6074
5811974	11:26:54 AM	2.7588	2.7100	4.9988	2.5354	2.6233	2.8052	2.5574	2.7234	2.8088	4.6741	2.8064	4.3237	3.2031	2.6831	2.7893	2.5574	3.6768	4.9988	3.3838	4.9988	4.9988	0.0000	2.6086
5812074	11:26:54 AM	2.8198	2.7026	4.9988	2.5464	2.6282	2.7832	2.5549	2.7087	2.7612	4.7168	2.7539	4.3591	3.2275	2.6648	2.7991	2.5562	3.8013	4.9988	3.2825	4.9988	4.9988	0.0000	2.6074
5812174	11:26:54 AM	2.8357	2.7161	4.9988	2.5610	2.6367	2.7576	2.5647	2.6929	2.7319	4.7083	2.7246	4.3677	3.2520	2.6587	2.8125	2.5562	3.8916	4.9988	3.2617	4.9988	4.9988	0.0000	2.6086
5812274	11:26:54 AM	2.8467	2.7393	4.9988	2.5745	2.6392	2.7295	2.5745	2.6819	2.7051	4.6704	2.7039	4.3604	3.2629	2.6550	2.8186	2.5525	3.9465	4.9988	3.2629	4.9988	4.9988	0.0000	2.6086
5812374	11:26:54 AM	2.8918	2.7551	4.8706	2.5830	2.6367	2.7051	2.5684	2.6843	2.6941	4.7546	2.6868	4.3860	3.2434	2.6440	2.8149	2.5452	3.9246	4.9988	3.2080	4.9988	4.9988	0.0000	2.6086
5812474	11:26:54 AM	2.8650	2.7356	4.7095	2.5940	2.6331	2.7209	2.5671	2.7563	2.7051	4.7620	2.6807	4.3848	3.2251	2.6331	2.8088	2.5415	3.9551	4.9988	3.1384	4.9988	4.9988	0.0000	2.6074
5812574	11:26:54 AM	2.8271	2.7124	4.7449	2.5977	2.6331	2.7234	2.5647	2.7478	2.7026	4.7327	2.6819	4.3677	3.2288	2.6331	2.8088	2.5427	3.9343	4.9988	3.1458	4.9988	4.9988	0.0000	2.6086
5812674	11:26:55 AM	2.7783	2.7002	4.8511	2.5989	2.6331	2.7283	2.5635	2.7490	2.7148	4.6960	2.6904	4.3689	3.2483	2.6343	2.8076	2.5476	3.9502	4.9988	3.2007	4.9988	4.9988	0.0000	2.6086
5812774	11:26:55 AM	2.6990	2.6892	4.9731	2.5989	2.6318	2.7344	2.5586	2.7832	2.7405	4.6594	2.7148	4.3372	3.2410	2.6294	2.8040	2.5500	3.9612	4.9988	3.2507	4.9988	4.9988	0.0000	2.6074
5812874	11:26:55 AM	2.6428	2.6782	4.9988	2.5977	2.6294	2.7307	2.5525	2.7991	2.7747	4.6411	2.7405	4.3323	3.1873	2.6294	2.7979	2.5476	3.9294	4.9988	3.3276	4.9988	4.9988	0.0000	2.6086
5812974	11:26:55 AM	2.6233	2.6697	4.9988	2.5964	2.6270	2.7246	2.5452	2.7954	2.8406	4.6265	2.7588	4.4055	3.1079	2.6318	2.7905	2.5403	3.8843	4.9988	3.4644	4.9988	4.9988	1.0000	2.6074
5813074	11:26:55 AM	2.6038	2.6648	4.9988	2.5818	2.6184	2.7319	2.5317	2.7954	2.9724	4.6069	2.8125	4.4702	3.0579	2.6270	2.7759	2.5391	3.7939	4.9988	3.6401	4.9988	4.9988	1.0000	2.6074
5813174	11:26:55 AM	2.5818	2.6709	4.9988	2.5562	2.6123	2.7881	2.5232	2.8296	3.1067	4.4678	2.8552	4.5337	3.0286	2.6135	2.7637	2.5635	3.6206	4.9988	3.2227	4.9988	4.9988	0.0000	2.6086
5813274	11:26:55 AM	2.5964	2.8040	4.9988	2.5330	2.6111	3.0566	2.5549	2.9651	3.1335	4.2603	2.8564	4.4800	3.0322	2.6147	2.7600	2.5879	3.4814	2.8967	2.8687	4.9988	4.9988	0.0000	2.6074
5813374	11:26:55 AM	2.6562	3.2227	4.9988	2.5183	2.6147	3.2983	2.6013	3.1213	3.1201	4.1675	2.8723	4.4690	3.0859	2.6428	2.7612	2.5793	3.4412	4.9988	2.7588	4.9988	4.9988	0.0000	2.6074
5813474	11:26:55 AM	2.7600	3.7158	4.9988	2.5146	2.6123	3.3813	2.6270	3.0249	3.1250	4.0906	2.9272	4.3750	3.1177	2.6672	2.7600	2.5806	3.4302	2.8979	2.7380	4.9988	4.9988	0.0000	2.6074
5813574	11:26:55 AM	2.9126	3.9258	4.9988	2.5122	2.6123	3.3044	2.6660	2.8967	3.1152	4.1309	2.9663	3.7683	3.1580	2.6965	2.7625	2.5745	3.4253	4.9988	2.7417	4.9988	4.9988	0.0000	2.6074
5813674	11:26:56 AM	3.0981	4.0881	4.9988	2.5122	2.6099	3.1311	2.7502	2.7942	3.0920	4.3579	2.9456	3.7878	3.2190	2.7161	2.7661	2.5623	3.4521	4.9988	2.7515	4.9988	4.9988	0.0000	2.6074
5813774	11:26:56 AM	3.2324	4.1284	4.9988	2.5134	2.6086	3.0273	2.7747	2.7527	3.0530	4.4250	2.8894	3.8354	3.2605	2.7148	2.7710	2.5513	3.4094	4.9988	2.7966	4.9988	4.9988	0.0000	2.6074
5813874	11:26:56 AM	3.2593	4.1016	4.9988	2.5122	2.6050	2.9309	2.7661	2.7148	3.0554	4.4995	2.8674	3.8147	3.2764	2.7161	2.7759	2.5464	3.3691	4.9988	2.8711	4.9988	4.9988	0.0000	2.6074
5813974	11:26:56 AM	3.2776	4.0918	4.9988	2.5098	2.6013	2.8650	2.7539	2.6941	3.1055	4.5581	2.8894	3.7891	3.2690	2.7161	2.7734	2.5415	3.3362	4.9988	2.9456	4.9988	4.9988	0.0000	2.6074
5814074	11:26:56 AM	3.2336	4.0955	4.9988	2.5061	2.6013	2.8137	2.7368	2.6941	3.1360	4.5422	2.9089	3.8098	3.2434	2.7136	2.7686	2.5354	3.3215	4.9988	2.9602	4.9988	4.9988	0.0000	2.6074
5814174	11:26:56 AM	3.1018	4.0344	4.9988	2.5061	2.6025	2.8125	2.7075	2.7234	3.1494	4.4580	2.9016	3.7390	3.2080	2.7112	2.7637	2.5354	3.3154	4.9988	2.8992	4.9988	4.9988	0.0000	2.6074
5814274	11:26:56 AM	2.9492	4.0039	4.9988	2.5049	2.6062	2.8906	2.6746	2.8284	3.1335	4.2786	2.8821	3.7146	3.1653	2.6904	2.7612	2.5439	3.3289	4.9988	2.8320	4.9988	4.9988	0.0000	2.6074
5814374	11:26:56 AM	2.8210	3.9416	4.9988	2.5061	2.6062	2.9944	2.6465	2.9407	3.1714	4.1382	2.8821	3.7573	3.1470	2.6672	2.7551	2.5513	3.3789	4.9988	2.7979	4.9988	4.9988	0.0000	2.6074
5814474	11:26:56 AM	2.7356	3.3618	4.9988	2.5110	2.6062	3.0542	2.6294	3.0542	3.1445	4.1772	2.8687	3.8342	3.1506	2.6453	2.7551	2.5464	3.4668	2.8552	2.7881	4.9988	4.9988	1.0000	2.6074
5814574	11:26:56 AM	2.6758	2.8625	4.9988	2.5159	2.6086	2.9724	2.5952	2.9382	3.0615	4.2700	2.9126	3.8989	3.1372	2.6660	2.7563	2.5403	3.5278	2.8674	3.1201	4.9988	4.9988	0.0000	2.6074
5814674	11:26:57 AM	2.7417	2.7332	4.9988	2.5183	2.6123	2.8418	2.5610	2.7844	2.9749	4.4043	2.8943	4.0491	3.2581	2.6892	2.7625	2.5366	3.5669	4.9988	3.5095	4.9988	4.9988	0.0000	2.6086
5814774	11:26:57 AM	2.8040	2.6672	4.9988	2.5281	2.6160	2.7478	2.5378	2.7283	2.8833	4.5874	2.8345	4.2017	3.2922	2.7002	2.7673	2.5281	3.6145	2.9724	3.4045	4.9988	4.9988	0.0000	2.6086
5814874	11:26:57 AM	2.9272	2.6562	4.9988	2.5415	2.6221	2.7417	2.5354	2.7124	2.8015	4.6997	2.7783	4.2371	3.2812	2.6904	2.7771	2.5305	3.7012	4.9988	3.2373	4.9988	4.9988	0.0000	2.6074
5814974	11:26:57 AM	3.0542	2.6660	4.9988	2.5525	2.6257	2.7234	2.5391	2.7014	2.7612	4.7632	2.7368	4.2847	3.2874	2.6807	2.7808	2.5293	3.7903	4.9988	3.1934	4.9988	4.9988	0.0000	2.6086
5815074	11:26:57 AM	3.1921	2.6855	4.9988	2.5647	2.6270	2.7100	2.5415	2.6941	2.7319	4.8059	2.7124	4.3359	3.2910	2.6709	2.7856	2.5293	3.8367	4.9988	3.1775	4.9988	4.9988	0.0000	2.6086
5815174	11:26:57 AM	3.3130	2.7063	4.9988	2.5769	2.6306	2.7075	2.5476	2.6917	2.7124	4.8437	2.6978	4.3738	3.2874	2.6587	2.7905	2.5342	3.8818	4.9988	3.1519	4.9988	4.9988	0.0000	2.6086
5815274	11:26:57 AM	3.3643	2.7478	4.9768	2.5867	2.6355	2.7234	2.5989	2.6953	2.7039	4.8267	2.6917	4.3799	3.2837	2.6428	2.8003	2.5415	3.9734	4.9988	3.1824	4.9988	4.9988	0.0000	2.6074
5815374	11:26:57 AM	3.4094	2.8467	4.9756	2.5940	2.6404	2.7356	2.6611	2.6917	2.6965	4.6362	2.6917	4.3103	3.2935	2.6221	2.8052	2.5427	4.0442	4.9988	3.2251	4.9988	4.9988	0.0000	2.6074
5815474	11:26:57 AM	3.3984	2.8345	4.9988	2.5977	2.6392	2.7319	2.6416	2.7002	2.7039	4.4287	2.6929	4.2859	3.2861	2.6306	2.8064	2.5427	4.0735	4.9988	3.2959	4.9988	4.9988	0.0000	2.6074
5815574	11:26:57 AM	3.0005	2.7307	4.9988	2.5977	2.6379	2.7271	2.6099	2.7539	2.7405	4.4971	2.7161	4.3176	3.2239	2.6514	2.8015	2.5415	4.0491	4.9988	3.3984	4.9988	4.9988	0.0000	2.6074
5815674	11:26:58 AM	2.8308	2.7148	4.9988	2.5928	2.6318	2.7271	2.5928	2.7942	2.8040	4.3884	2.7515	4.4067	3.1299	2.6465	2.7917	2.5403	3.9563	4.9988	3.4546	4.9988	4.9988	0.0000	2.6086
5815774	11:26:58 AM	2.7490	2.6929	4.9988	2.5806	2.6257	2.7319	2.5635	2.7905	2.8906	4.4116	2.7905	4.4629	3.0823	2.6355	2.7820	2.5415	3.8257	4.9988	3.5046	4.9988	4.9988	0.0000	2.6074
5815874	11:26:58 AM	2.6782	2.6758	4.9988	2.5647	2.6172	2.7441	2.5464	2.7942	2.9919	4.3408	2.8320	4.4714	3.0420	2.6306	2.7698	2.5464	3.6743	4.9988	3.4875	4.9988	4.9988	0.0000	2.6086
5815974	11:26:58 AM	2.6428	2.6965	4.9988	2.5452	2.6111	2.8259	2.5415	2.8076	3.0823	4.2810	2.8760	4.4812	3.0298	2.6306	2.7612	2.5720	3.5254	4.9988	3.1860	4.9988	4.9988	0.0000	2.6074
5816074	11:26:58 AM	2.6550	2.8589	4.9988	2.5269	2.6111	2.9822	2.5745	2.8955	3.1067	4.2322	2.8711	4.4458	3.0444	2.6355	2.7600	2.5745	3.4387	4.9988	2.9126	4.9988	4.9988	1.0000	2.6074
5816174	11:26:58 AM	2.7100	3.1519	4.9988	2.5183	2.6135	3.1287	2.5940	3.0066	3.1128	4.1016	2.8589	4.4128	3.0542	2.6392	2.7600	2.5659	3.4509	4.9988	2.7979	4.9988	4.9988	0.0000	2.6074
5816274	11:26:58 AM	2.8125	3.4741	4.9988	2.5159	2.6123	3.2056	2.6099	3.0347	3.1177	3.9807	2.8699	4.4116	3.0701	2.6550	2.7576	2.5635	3.4595	4.9988	2.7722	4.9988	4.9988	0.0000	2.6074
5816374	11:26:58 AM	2.9492	3.8123	4.9988	2.5134	2.6111	3.1787	2.6416	2.9431	3.1274	4.0247	2.9053	4.2249	3.0908	2.6929	2.7551	2.5586	3.4265	4.9988	2.7686	4.9988	4.9988	0.0000	2.6074
5816474	11:26:58 AM	3.1042	3.9795	4.9988	2.5098	2.6086	3.0359	2.7002	2.8186	3.1055	4.2578	2.9285	3.6938	3.1201	2.7405	2.7612	2.5476	3.3850	4.9988	2.8455	4.9988	4.9988	0.0000	2.6074
5816574	11:26:58 AM	3.2532	3.9575	4.9988	2.5073	2.6062	2.8662	2.7368	2.7283	3.0676	4.4312	2.9187	3.7000	3.1494	2.7441	2.7759	2.5439	3.3569	4.9988	2.9504	4.9988	4.9988	0.0000	2.6074
5816674	11:26:59 AM	3.3948	3.9917	4.9988	2.5085	2.6050	2.8015	2.7722	2.6990	3.0273	4.5105	2.8455	3.8989	3.1677	2.7380	2.7808	2.5378	3.3569	4.9988	2.9553	4.9988	4.9988	0.0000	2.6074
5816774	11:26:59 AM	3.4692	3.9587	4.9988	2.5073	2.6025	2.7783	2.7771	2.6843	3.0090	4.5642	2.8259	4.0808	3.1653	2.7271	2.7808	2.5354	3.3411	4.9988	2.9333	4.9988	4.9988	0.0000	2.6074
5816874	11:26:59 AM	3.4094	4.0161	4.9988	2.5073	2.6025	2.7893	2.7478	2.6868	3.0603	4.5923	2.8540	4.0186	3.1506	2.7100	2.7795	2.5378	3.3228	4.9988	2.8906	4.9988	4.9988	0.0000	2.6074
