Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
3779701	10:53:02 AM	3.6914	3.1982	4.9988	2.5671	2.7185	2.9846	2.8320	2.6587	2.7258	4.7632	2.6538	3.5510	3.1909	2.5952	3.2117	2.5513	3.4766	2.6538	3.0164	4.9988	4.9988	0.0000	2.5879
3779801	10:53:02 AM	3.6658	3.1995	4.9988	2.5659	2.7087	2.9773	2.8210	2.6599	2.7380	4.7546	2.6624	3.5449	3.1873	2.5940	3.2068	2.5500	3.4583	2.6562	3.0090	4.9988	4.9988	0.0000	2.5867
3779901	10:53:02 AM	3.6536	3.1958	4.9988	2.5659	2.7075	2.9724	2.8101	2.6648	2.7271	4.7485	2.6624	3.5364	3.1775	2.5952	3.1946	2.5488	3.4473	2.6538	2.9944	4.9988	4.9988	0.0000	2.5879
3780001	10:53:02 AM	3.6609	3.1824	4.9988	2.5671	2.7112	2.9687	2.8027	2.6721	2.7124	4.7485	2.6587	3.5400	3.1665	2.6025	3.1860	2.5488	3.4448	2.6465	2.9724	4.9988	4.9988	0.0000	2.5879
3780101	10:53:02 AM	3.6755	3.1702	4.9988	2.5720	2.7173	2.9687	2.7966	2.6843	2.7002	4.7424	2.6562	3.5559	3.1580	2.6172	3.1812	2.5488	3.4631	2.6416	2.9382	4.9988	4.9988	0.0000	2.5879
3780201	10:53:02 AM	3.6816	3.1506	4.9988	2.5757	2.7307	2.9700	2.7930	2.6978	2.6855	4.7375	2.6526	3.5840	3.1519	2.6416	3.1873	2.5488	3.5095	2.6306	2.9102	4.9988	4.9988	0.0000	2.5879
3780301	10:53:02 AM	3.6572	3.1287	4.9988	2.5745	2.7502	2.9736	2.7917	2.7063	2.6758	4.7437	2.6477	3.6011	3.1482	2.6611	3.1958	2.5488	3.5547	2.6257	2.8955	4.9988	4.9988	0.0000	2.5879
3780401	10:53:02 AM	3.6438	3.1116	4.9988	2.5732	2.7576	2.9785	2.7979	2.7148	2.6672	4.7424	2.6453	3.6157	3.1445	2.6660	3.2019	2.5476	3.5889	2.6233	2.8845	4.9988	4.9988	0.0000	2.5879
3780501	10:53:02 AM	3.6230	3.1042	4.9988	2.5769	2.7576	2.9822	2.8015	2.7173	2.6648	4.7144	2.6428	3.6218	3.1433	2.6660	3.1958	2.5476	3.6121	2.6221	2.8760	4.9988	4.9988	0.0000	2.5867
3780601	10:53:03 AM	3.6096	3.0957	4.9988	2.5781	2.7563	2.9932	2.8040	2.7173	2.6660	4.6985	2.6453	3.6157	3.1421	2.6587	3.1885	2.5476	3.6047	2.6233	2.8772	4.9988	4.9988	0.0000	2.5879
3780701	10:53:03 AM	3.6047	3.0835	4.9988	2.5732	2.7539	3.0237	2.8076	2.7185	2.6819	4.7058	2.6575	3.6023	3.1470	2.6465	3.1897	2.5476	3.5852	2.6270	2.8931	4.9988	4.9988	0.0000	2.5879
3780801	10:53:03 AM	3.6060	3.0908	4.9988	2.5708	2.7441	3.0652	2.8113	2.7185	2.7112	4.6973	2.6746	3.5791	3.1604	2.6294	3.1824	2.5464	3.5583	2.6343	2.9370	4.9988	4.9988	0.0000	2.5879
3780901	10:53:03 AM	3.6365	3.1189	4.9988	2.5635	2.7332	3.0420	2.8162	2.6990	2.7319	4.7058	2.6819	3.5547	3.1677	2.6123	3.1982	2.5464	3.5327	2.6440	3.0139	4.9988	4.9988	0.0000	2.5879
3781001	10:53:03 AM	3.6414	3.1897	4.9988	2.5574	2.7185	2.9871	2.8186	2.6758	2.7539	4.7351	2.6819	3.5327	3.1738	2.6025	3.2166	2.5464	3.5059	2.6562	3.0591	4.9988	4.9988	0.0000	2.5879
3781101	10:53:03 AM	3.6316	3.2104	4.9988	2.5647	2.7063	2.9602	2.8088	2.6648	2.7576	4.7510	2.6831	3.5193	3.1750	2.5989	3.2312	2.5452	3.4827	2.6587	3.0652	4.9988	4.9988	0.0000	2.5879
3781201	10:53:03 AM	3.6121	3.2056	4.9988	2.5696	2.7014	2.9443	2.7991	2.6624	2.7576	4.7180	2.6831	3.5107	3.1702	2.5977	3.2166	2.5452	3.4607	2.6562	3.0444	4.9988	4.9988	0.0000	2.5879
3781301	10:53:03 AM	3.6096	3.1860	4.9988	2.5671	2.7039	2.9480	2.7893	2.6733	2.7478	4.7083	2.6807	3.5132	3.1580	2.6025	3.1934	2.5439	3.4497	2.6538	3.0017	4.9988	4.9988	0.0000	2.5879
3781401	10:53:03 AM	3.6145	3.1555	4.9988	2.5598	2.7136	2.9651	2.7844	2.6953	2.7271	4.7009	2.6794	3.5278	3.1470	2.6147	3.1824	2.5439	3.4583	2.7063	2.9541	4.9988	4.9988	0.0000	2.5879
3781501	10:53:03 AM	3.5925	3.1006	4.9988	2.5562	2.7234	2.9883	2.7832	2.7136	2.7063	4.7009	2.6831	3.5559	3.1409	2.6331	3.1787	2.5452	3.4827	2.6599	2.9211	4.9988	4.9988	0.0000	2.5879
3781601	10:53:04 AM	3.5962	3.0566	4.9988	2.5598	2.7429	2.9834	2.7771	2.7148	2.6843	4.7144	2.6697	3.5876	3.1433	2.6550	3.1763	2.5464	3.5046	2.6257	2.8992	4.9988	4.9988	0.0000	2.5879
3781701	10:53:04 AM	3.5779	3.0273	4.9988	2.5598	2.7551	2.9773	2.7710	2.7148	2.6721	4.7021	2.6721	3.6475	3.1445	2.6807	3.1787	2.5476	3.5547	2.6233	2.8918	4.9988	4.9988	0.0000	2.5879
3781801	10:53:04 AM	3.5229	2.9590	4.9988	2.5537	2.7466	2.9382	2.7637	2.6917	2.6807	4.6997	2.7148	3.7097	3.1396	2.6929	3.1775	2.5562	3.5937	2.6404	2.9028	4.9988	4.9988	0.0000	2.5879
3781901	10:53:04 AM	3.4900	2.9150	4.9988	2.5562	2.7380	2.9504	2.7600	2.6929	2.6782	4.7266	2.7417	3.7097	3.1384	2.6819	3.1750	2.5623	3.6121	2.6428	2.9028	4.9988	4.9988	0.0000	2.5879
3782001	10:53:04 AM	3.5205	2.8870	4.9988	2.5562	2.7344	2.9712	2.7539	2.6978	2.6782	4.6960	2.7527	3.7378	3.1372	2.6782	3.1714	2.5647	3.6218	2.6453	2.9016	4.9988	4.9988	0.0000	2.5879
3782101	10:53:04 AM	3.5425	2.8882	4.9988	2.5598	2.7295	2.9553	2.7551	2.6904	2.6733	4.6472	2.7576	3.8599	3.1323	2.6929	3.1689	2.5659	3.6609	2.6538	2.8992	4.9988	4.9988	0.0000	2.5867
3782201	10:53:04 AM	3.5889	2.9187	4.9988	2.5659	2.7173	2.9309	2.7661	2.6782	2.6721	4.6582	2.7405	3.9343	3.1311	2.7051	3.1677	2.5647	3.6975	2.7698	2.8943	4.9988	4.9988	0.0000	2.5867
3782301	10:53:04 AM	3.6560	2.9944	4.9988	2.5684	2.7124	2.9077	2.7808	2.6636	2.6709	4.7253	2.6880	3.9880	3.1360	2.7087	3.1665	2.5623	3.6975	2.6416	2.8882	4.9988	4.9988	0.0000	2.5879
3782401	10:53:04 AM	3.6853	3.0774	4.9988	2.5684	2.7209	2.8784	2.7893	2.6501	2.6660	4.7864	2.6477	4.0723	3.1396	2.7258	3.1653	2.5574	3.7354	2.6257	2.8833	4.9988	4.9988	0.0000	2.5879
3782501	10:53:04 AM	3.5608	3.1445	4.9988	2.5696	2.7197	2.8540	2.8027	2.6453	2.6575	4.7705	2.6331	4.1003	3.1421	2.7271	3.1604	2.5525	3.7402	2.6184	2.8760	4.9988	4.9988	0.0000	2.5879
3782601	10:53:05 AM	3.5156	3.1885	4.9988	2.5708	2.7271	2.8284	2.8064	2.6392	2.6538	4.7571	2.6208	4.1809	3.1519	2.7405	3.1812	2.5513	3.7488	2.6074	2.8760	4.9988	4.9988	0.0000	2.5867
3782701	10:53:05 AM	3.4778	3.2019	4.9988	2.5549	2.7319	2.7905	2.8296	2.6331	2.6416	4.7412	2.6086	4.2834	3.1726	2.7527	3.1958	2.5500	3.7927	2.5952	2.8662	4.9988	4.9988	0.0000	2.5879
3782801	10:53:05 AM	3.4473	3.2324	4.9988	2.5488	2.7368	2.7612	2.8491	2.6270	2.6184	4.7290	2.5989	4.4556	3.2043	2.7551	3.2007	2.5525	3.8318	2.5842	2.8613	4.9988	4.9988	0.0000	2.5879
3782901	10:53:05 AM	3.4338	3.2654	4.9792	2.5488	2.7417	2.7295	2.8589	2.6196	2.5952	4.7144	2.5903	4.6497	3.2361	2.7539	3.2007	2.5574	3.8257	2.5708	2.8540	4.9988	4.9988	0.0000	2.5879
3783001	10:53:05 AM	3.4338	3.2703	4.9585	2.5476	2.7478	2.7014	2.8699	2.6135	2.5708	4.7009	2.5830	4.7217	3.2703	2.7466	3.2019	2.5696	3.8220	2.5623	2.8479	4.9988	4.9988	0.0000	2.5879
3783101	10:53:05 AM	3.4375	3.2422	4.9451	2.5598	2.7502	2.6794	2.8613	2.6086	2.5513	4.6875	2.5793	4.7656	3.2910	2.7368	3.1958	2.5745	3.8062	2.5562	2.8442	4.9988	4.9988	0.0000	2.5879
3783201	10:53:05 AM	3.4509	3.2239	4.9451	2.5635	2.7441	2.6758	2.8760	2.6099	2.5537	4.7083	2.5854	4.7791	3.2910	2.7332	3.1873	2.5708	3.7952	2.5623	2.8345	4.9988	4.9988	0.0000	2.5867
3783301	10:53:05 AM	3.4424	3.2312	4.9670	2.6086	2.7417	2.6941	2.8943	2.6208	2.5708	4.7119	2.6013	4.7949	3.2825	2.7429	3.1860	2.5671	3.7952	2.5720	2.8296	4.9988	4.9988	0.0000	2.5879
3783401	10:53:05 AM	3.4192	3.2166	4.9780	2.6099	2.7393	2.6990	2.8796	2.6208	2.5708	4.6802	2.6013	4.8010	3.2678	2.7466	3.1799	2.5659	3.7805	2.5720	2.8284	4.9988	4.9988	0.0000	2.5879
3783501	10:53:05 AM	3.4119	3.2190	4.9658	2.5879	2.7405	2.6880	2.8528	2.6123	2.5562	4.7009	2.5891	4.8315	3.2605	2.7527	3.1738	2.5696	3.7610	2.5623	2.8406	4.9988	4.9988	0.0000	2.5879
3783601	10:53:06 AM	3.4167	3.2068	4.9487	2.5574	2.7478	2.6770	2.8296	2.6062	2.5488	4.7131	2.5806	4.8389	3.2581	2.7502	3.1750	2.5757	3.7708	2.5574	2.8491	4.9988	4.9988	0.0000	2.5879
3783701	10:53:06 AM	3.4180	3.1714	4.9402	2.5525	2.7502	2.6721	2.8162	2.6038	2.5439	4.7058	2.5769	4.8437	3.2556	2.7515	3.1763	2.5769	3.7610	2.5549	2.8503	4.9988	4.9988	0.0000	2.5879
3783801	10:53:06 AM	3.4143	3.1567	4.9377	2.5513	2.7502	2.6685	2.8088	2.6013	2.5415	4.6973	2.5757	4.8437	3.2532	2.7527	3.1775	2.5806	3.7585	2.5537	2.8540	4.9988	4.9988	0.0000	2.5879
3783901	10:53:06 AM	3.4192	3.1433	4.9377	2.5647	2.7515	2.6611	2.8040	2.6001	2.5366	4.7192	2.5732	4.8499	3.2581	2.7637	3.1836	2.5916	3.7756	2.5525	2.8699	4.9988	4.9988	0.0000	2.5879
3784001	10:53:06 AM	3.4253	3.0981	4.9622	2.5525	2.7563	2.6489	2.7930	2.5977	2.5293	4.7363	2.5708	4.8547	3.2788	2.7808	3.1921	2.6062	3.7891	2.5500	2.8870	4.9988	4.9988	0.0000	2.5879
3784101	10:53:06 AM	3.4229	3.0505	4.9792	2.5464	2.7600	2.6404	2.7759	2.5952	2.5244	4.7278	2.5696	4.8572	3.2898	2.7869	3.1873	2.6099	3.7903	2.5476	2.8882	4.9988	4.9988	0.0000	2.5879
3784201	10:53:06 AM	3.4106	3.0383	4.9841	2.5464	2.7588	2.6453	2.7771	2.6001	2.5281	4.7192	2.5745	4.8547	3.2947	2.7856	3.1873	2.6074	3.7927	2.5500	2.8674	4.9988	4.9988	0.0000	2.5879
3784301	10:53:06 AM	3.4021	3.0664	4.9939	2.5452	2.7588	2.6685	2.8076	2.6160	2.5476	4.7461	2.5891	4.8499	3.2935	2.8040	3.1946	2.6038	3.8171	2.5623	2.8564	4.9988	4.9988	0.0000	2.5879
3784401	10:53:06 AM	3.3887	3.0872	4.9988	2.5513	2.7588	2.6953	2.8296	2.6257	2.5647	4.7278	2.6050	4.8413	3.2886	2.8162	3.1946	2.5989	3.8269	2.5732	2.8552	4.9988	4.9988	0.0000	2.5879
3784501	10:53:06 AM	3.3728	3.0786	4.9988	2.5488	2.7588	2.7075	2.8284	2.6282	2.5696	4.7095	2.6123	4.8352	3.2825	2.8247	3.1934	2.5964	3.8269	2.5781	2.8516	4.9988	4.9988	0.0000	2.5879
3784601	10:53:07 AM	3.3838	3.0640	4.9988	2.5500	2.7576	2.7136	2.8125	2.6257	2.5635	4.7827	2.6086	4.8523	3.2788	2.8735	3.1873	2.6013	3.8245	2.5745	2.8638	4.9988	4.9988	0.0000	2.5879
3784701	10:53:07 AM	3.5681	3.0139	4.9988	2.5488	2.7612	2.7441	2.7612	2.6221	2.5623	4.8059	2.6025	4.9304	3.2776	2.8699	3.1824	2.6086	3.7830	2.5720	2.8760	4.9988	4.9988	0.0000	2.5879
3784801	10:53:07 AM	3.5254	2.9578	4.9988	2.5464	2.7649	2.7734	2.7295	2.6294	2.5708	4.7632	2.6099	4.8645	3.2739	2.8564	3.1934	2.6147	3.7598	2.5745	2.8918	4.9988	4.9988	0.0000	2.5879
3784901	10:53:07 AM	3.4521	2.9028	4.9988	2.5427	2.7673	2.8088	2.7014	2.6367	2.5940	4.7632	2.6477	4.8413	3.2715	2.8467	3.2385	2.6257	3.7378	2.5854	2.9285	4.9988	4.9988	0.0000	2.5879
3785001	10:53:07 AM	3.3960	2.8406	4.9988	2.5293	2.7905	2.8918	2.6721	2.6685	2.6611	4.7241	2.7490	4.7742	3.2605	2.8259	3.2825	2.6489	3.7354	2.6160	3.0005	4.9988	4.9988	0.0000	2.5879
3785101	10:53:07 AM	3.3386	2.7869	4.9988	2.5269	2.8101	3.0371	2.6550	2.7515	2.7588	4.6094	2.9211	4.6606	3.2385	2.7844	3.3472	2.6636	3.7280	4.9988	3.0579	4.9988	4.9988	0.0000	2.5879
3785201	10:53:07 AM	3.1909	2.7844	4.9988	2.5317	2.7625	3.1714	2.6489	2.8564	2.8589	4.4983	3.1079	4.6655	3.2104	2.7429	3.3508	2.6538	3.7146	2.8772	3.0603	4.9988	4.9988	0.0000	2.5879
3785301	10:53:07 AM	3.0762	2.7795	4.9988	2.5317	2.6685	3.2300	2.6514	2.9651	2.9907	4.3530	3.5620	4.7156	3.1628	2.6953	3.1030	2.6392	3.7268	2.9333	3.0554	4.9988	4.9988	0.0000	2.5879
3785401	10:53:07 AM	3.0212	2.7820	4.9988	2.5391	2.6245	3.2568	2.6453	3.1226	3.1042	4.1504	3.8025	4.5947	3.1348	2.6538	3.0103	2.6379	3.7183	2.9675	3.0774	4.9988	4.9988	0.0000	2.5879
3785501	10:53:07 AM	2.9175	2.7197	4.9988	2.5403	2.5989	3.3557	2.6160	3.3557	3.1873	3.9893	3.9429	4.4043	3.1201	2.6196	2.9541	2.6599	3.7329	3.0005	3.2068	4.9988	4.9988	0.0000	2.5879
3785601	10:53:08 AM	2.8540	2.6758	4.9988	2.5427	2.5854	3.4265	2.5977	3.5876	3.2190	3.8440	4.0735	4.2126	3.1030	2.6025	2.9065	2.6709	3.7305	3.0261	3.2129	4.9988	4.9988	0.0000	2.5879
3785701	10:53:08 AM	2.8259	2.6636	4.9988	2.5464	2.5769	3.4302	2.5891	3.7720	3.2483	3.7585	4.1943	4.0369	3.0823	2.5854	2.8723	2.6624	3.7256	3.0554	3.2031	4.9988	4.9988	0.0000	2.5879
3785801	10:53:08 AM	2.8882	2.6880	4.9988	2.5549	2.5684	3.3118	2.5903	3.9355	3.2959	3.7463	4.2273	3.8892	3.0762	2.5708	2.8418	2.6367	3.7573	3.0786	3.1323	4.9988	4.9988	0.0000	2.5879
3785901	10:53:08 AM	3.1775	2.7197	4.9988	2.6318	2.5623	3.2275	2.6160	3.9880	3.2971	3.8464	4.2480	3.8293	3.0713	2.5562	2.8113	2.6135	3.7939	3.0701	3.0786	4.9988	4.9988	0.0000	2.5879
3786001	10:53:08 AM	3.1458	2.7087	4.9988	2.5916	2.5610	3.1909	2.6074	3.8171	3.2861	3.8269	4.1943	3.8501	3.0591	2.5562	2.8003	2.6184	3.7561	3.0432	3.1079	4.9988	4.9988	0.0000	2.5879
3786101	10:53:08 AM	2.9492	2.6318	4.9988	2.5989	2.5659	3.2654	2.5928	3.6780	3.2898	3.8330	4.1785	3.9648	3.0640	2.5562	2.8003	2.6831	3.7585	4.9988	3.2092	4.9988	4.9988	0.0000	2.5879
3786201	10:53:08 AM	2.8418	2.6086	4.9988	2.6184	2.5720	3.4082	2.5867	3.5693	3.2202	3.8538	4.1760	4.1223	3.0847	2.5500	2.8064	2.7405	3.7732	4.9988	3.2935	4.9988	4.9988	0.0000	2.5879
3786301	10:53:08 AM	2.7771	2.6099	4.9988	2.5769	2.5806	3.4814	2.5757	3.4717	3.1348	3.9478	4.0845	4.1931	3.1030	2.5427	2.8174	2.7783	3.7769	4.9988	3.3215	4.9988	4.9988	0.0000	2.5879
3786401	10:53:08 AM	2.7380	2.6025	4.9988	2.5500	2.5854	3.4912	2.5671	3.3789	3.0823	3.9465	4.0356	4.1382	3.1116	2.5378	2.8052	2.7905	3.7720	4.9988	3.2861	4.9988	4.9988	0.0000	2.5879
3786501	10:53:08 AM	2.7173	2.6001	4.9988	2.5452	2.5854	3.4949	2.5659	3.3325	3.0505	3.9197	4.0063	4.1235	3.1079	2.5342	2.7954	2.7820	3.7524	4.9988	3.2336	4.9988	4.9988	0.0000	2.5879
3786601	10:53:09 AM	2.7075	2.6025	4.9988	2.5427	2.5903	3.4863	2.5659	3.2874	3.0225	3.9941	3.9819	4.2017	3.1042	2.5330	2.8076	2.7698	3.7390	4.9988	3.2166	4.9988	4.9988	0.0000	2.5879
3786701	10:53:09 AM	2.7026	2.6050	4.9988	2.5415	2.6001	3.4326	2.5671	3.1909	2.9773	4.1113	3.9490	4.2725	3.1067	2.5366	2.8235	2.7600	3.7390	4.9988	3.2031	4.9988	4.9988	0.0000	2.5879
3786801	10:53:09 AM	2.7039	2.6135	4.9988	2.5391	2.6123	3.3691	2.5684	3.0713	2.9370	4.1455	3.9319	4.3774	3.0994	2.5403	2.8271	2.7405	3.7219	4.9988	3.1787	4.9988	4.9988	0.0000	2.5879
3786901	10:53:09 AM	2.7100	2.6208	4.9988	2.5366	2.6208	3.3350	2.5708	2.9980	2.9077	4.2065	3.8892	4.4055	3.0994	2.5427	2.8320	2.7295	3.7146	4.9988	3.1506	4.9988	4.9988	0.0000	2.5879
3787001	10:53:09 AM	2.7161	2.6270	4.9988	2.5354	2.6306	3.3069	2.5720	2.9529	2.8784	4.2871	3.8367	4.4592	3.1018	2.5476	2.8406	2.7185	3.7048	4.9988	3.1262	4.9988	4.9988	0.0000	2.5879
3787101	10:53:09 AM	2.7295	2.6343	4.9988	2.5354	2.6501	3.2739	2.5745	2.9053	2.8479	4.3774	3.6401	4.5239	3.1055	2.5549	2.8516	2.7087	3.6987	2.9065	3.1067	4.9988	4.9988	0.0000	2.5879
3787201	10:53:09 AM	2.7527	2.6440	4.9988	2.5391	2.6599	3.2227	2.5781	2.8687	2.8186	4.4202	3.3813	4.6045	3.1055	2.5635	2.8638	2.6917	3.6902	2.8882	3.0835	4.9988	4.9988	0.0000	2.5879
3787301	10:53:09 AM	2.7979	2.6624	4.9988	2.5439	2.6685	3.1848	2.5867	2.8394	2.7991	4.4861	3.1848	4.7144	3.1091	2.5757	2.8784	2.6672	3.6780	2.8625	3.0518	4.9988	4.9988	0.0000	2.5879
3787401	10:53:09 AM	2.8564	2.6892	4.9988	2.5476	2.6770	3.1360	2.6062	2.8076	2.7783	4.5923	3.0713	4.7888	3.1213	2.5940	2.9089	2.6428	3.6731	2.8369	3.0164	4.9988	4.9988	0.0000	2.5879
3787501	10:53:09 AM	2.9272	2.7161	4.9988	2.6526	2.6941	3.0859	2.6257	2.7637	2.7490	4.7046	2.9785	4.8303	3.1360	2.6282	2.9480	2.6196	3.6816	2.7917	2.9773	4.9988	4.9988	0.0000	2.5879
3787601	10:53:10 AM	2.9846	2.7417	4.9988	2.6160	2.7136	3.0298	2.6489	2.7148	2.7295	4.7620	2.8625	4.7827	3.1445	2.6575	2.9871	2.6013	3.6865	2.7600	2.9443	4.9988	4.9988	0.0000	2.5879
3787701	10:53:10 AM	3.0444	2.7966	4.9988	2.6343	2.7185	2.9858	2.6819	2.6929	2.7148	4.8071	2.7759	4.7522	3.1445	2.6868	2.9956	2.5867	3.7231	2.7039	2.9285	4.9988	4.9988	0.0000	2.5879
3787801	10:53:10 AM	3.1067	2.8516	4.9988	2.5916	2.7405	2.9431	2.7161	2.6746	2.7014	4.8425	2.7161	4.7583	3.1580	2.7112	3.0176	2.5793	3.7585	2.6257	2.9382	4.9988	4.9988	0.0000	2.5879
3787901	10:53:10 AM	3.1726	2.9346	4.9988	2.5818	2.7612	2.9004	2.7588	2.6526	2.6855	4.8474	2.6636	4.7461	3.1787	2.7380	3.0334	2.5757	3.7915	2.6062	2.9431	4.9988	4.9988	0.0000	2.5879
3788001	10:53:10 AM	3.2507	3.0591	4.9988	2.5757	2.7661	2.8650	2.7942	2.6367	2.6611	4.8364	2.6270	4.7754	3.2153	2.7527	3.0444	2.5781	3.8110	2.5977	2.9419	4.9988	4.9988	0.0000	2.5879
3788101	10:53:10 AM	3.3325	3.1531	4.9988	2.5635	2.7698	2.8137	2.7954	2.6270	2.6172	4.8132	2.6038	4.8230	3.2458	2.7881	3.0542	2.5928	3.8147	2.5842	2.9346	4.9988	4.9988	0.0000	2.5879
3788201	10:53:10 AM	3.3008	3.2092	4.9988	2.5659	2.7637	2.7356	2.7942	2.6147	2.5720	4.8022	2.5916	4.7632	3.2800	2.7991	3.0542	2.6025	3.8367	2.5708	2.9199	4.9988	4.9988	0.0000	2.5879
3788301	10:53:10 AM	3.2422	3.1812	4.9988	2.5598	2.7588	2.6892	2.7869	2.6074	2.5500	4.7754	2.5854	4.7620	3.2837	2.7954	3.0542	2.6001	3.8342	2.5647	2.9004	4.9988	4.9988	0.0000	2.5879
3788401	10:53:10 AM	3.2361	3.1824	4.9988	2.5610	2.7539	2.6831	2.7869	2.6074	2.5476	4.7632	2.5879	4.7803	3.2788	2.7869	3.0518	2.5977	3.8220	2.5647	2.8809	4.9988	4.9988	0.0000	2.5879
3788501	10:53:10 AM	3.2385	3.1763	4.9988	2.5598	2.7539	2.6868	2.7783	2.6099	2.5476	4.7424	2.5891	4.7913	3.2751	2.7844	3.0542	2.5952	3.8074	2.5647	2.8735	4.9988	4.9988	0.0000	2.5879
3788601	10:53:11 AM	3.2520	3.1665	4.9988	2.5586	2.7563	2.6843	2.7673	2.6062	2.5452	4.7327	2.5854	4.8022	3.2715	2.7832	3.0591	2.5964	3.8110	2.5623	2.8784	4.9988	4.9988	0.0000	2.5879
3788701	10:53:11 AM	3.2654	3.1519	4.9988	2.5562	2.7563	2.6819	2.7637	2.6038	2.5415	4.7058	2.5830	4.7998	3.2666	2.7795	3.0627	2.5964	3.8074	2.5623	2.8735	4.9988	4.9988	0.0000	2.5879
3788801	10:53:11 AM	3.2727	3.1421	4.9988	2.5562	2.7539	2.6819	2.7649	2.6074	2.5452	4.7046	2.5867	4.7998	3.2642	2.7783	3.0664	2.5940	3.7976	2.5635	2.8650	4.9988	4.9988	0.0000	2.5879
3788901	10:53:11 AM	3.2776	3.1421	4.9988	2.5562	2.7527	2.6892	2.7698	2.6123	2.5500	4.7241	2.5903	4.7986	3.2605	2.7808	3.0701	2.5916	3.7854	2.5659	2.8589	4.9988	4.9988	0.0000	2.5879
3789001	10:53:11 AM	3.2837	3.1458	4.9988	2.5562	2.7527	2.6868	2.7661	2.6086	2.5452	4.7021	2.5867	4.7974	3.2593	2.7771	3.0725	2.5916	3.7805	2.5647	2.8674	4.9988	4.9988	0.0000	2.5879
3789101	10:53:11 AM	3.3105	3.1494	4.9988	2.5537	2.7576	2.6746	2.7539	2.6025	2.5391	4.7314	2.5806	4.8230	3.2678	2.7881	3.0872	2.6013	3.8098	2.5574	2.9053	4.9988	4.9988	0.0000	2.5879
3789201	10:53:11 AM	3.3313	3.1006	4.9988	2.5806	2.7625	2.6477	2.7344	2.5964	2.5256	4.7339	2.5745	4.8389	3.3020	2.8137	3.1104	2.6245	3.8293	2.5562	2.9456	4.9988	4.9988	0.0000	2.5879
3789301	10:53:11 AM	3.3276	3.0408	4.9988	2.6135	2.7625	2.6294	2.7234	2.5916	2.5171	4.7107	2.5708	4.8364	3.3154	2.8137	3.1128	2.6294	3.8354	2.5537	2.9517	4.9988	4.9988	0.0000	2.5879
3789401	10:53:11 AM	3.3264	3.0176	4.9988	2.6147	2.7612	2.6270	2.7209	2.5916	2.5171	4.7119	2.5745	4.8376	3.3142	2.8088	3.1128	2.6270	3.8281	2.5525	2.9358	4.9988	4.9988	0.0000	2.5879
3789501	10:53:11 AM	3.3203	3.0164	4.9988	2.6245	2.7612	2.6331	2.7234	2.5977	2.5232	4.7375	2.5806	4.8328	3.3130	2.8137	3.1140	2.6270	3.8306	2.5574	2.9175	4.9988	4.9988	0.0000	2.5879
3789601	10:53:12 AM	3.3154	3.0176	4.9988	2.5781	2.7637	2.6538	2.7295	2.6086	2.5354	4.7473	2.5928	4.8340	3.3032	2.8284	3.1189	2.6257	3.8403	2.5684	2.9016	4.9988	4.9988	0.0000	2.5879
3789701	10:53:12 AM	3.3069	3.0090	4.9988	2.5513	2.7698	2.7002	2.7380	2.6257	2.5598	4.7559	2.6184	4.8267	3.2898	2.8455	3.1311	2.6233	3.8574	2.6489	2.8882	4.9988	4.9988	0.0000	2.5879
3789801	10:53:12 AM	3.3972	2.9822	4.9988	2.5513	2.7820	2.7710	2.7332	2.6477	2.6001	4.7571	2.6587	4.8730	3.2678	2.8491	3.1458	2.6233	3.8403	2.6465	2.8943	4.9988	4.9988	0.0000	2.5879
3789901	10:53:12 AM	3.3594	2.9236	4.9988	2.5537	2.8040	2.8467	2.7209	2.6782	2.6660	4.7156	2.7380	4.8035	3.2422	2.8333	3.1665	2.6257	3.8135	2.6465	2.9211	4.9988	4.9988	0.0000	2.5879
3790001	10:53:12 AM	3.3484	2.8528	4.9988	2.5598	2.8137	2.9163	2.6990	2.7222	2.7319	4.6338	2.8577	4.7302	3.2214	2.8052	3.2031	2.6306	3.7952	2.7856	2.9675	4.9988	4.9988	0.0000	2.5879
3790101	10:53:12 AM	3.2214	2.8052	4.9988	2.5671	2.8052	2.9895	2.6685	2.7930	2.7832	4.5325	2.9761	4.6326	3.2043	2.7808	3.2483	2.6440	3.7610	4.9988	3.0115	4.9988	4.9988	0.0000	2.5879
3790201	10:53:12 AM	3.1018	2.7722	4.9988	2.5452	2.7759	3.0896	2.6379	2.8528	2.8186	4.4434	3.0981	4.5703	3.1958	2.7515	3.3167	2.6758	3.7354	4.9988	3.0566	4.9988	4.9988	0.0000	2.5879
3790301	10:53:12 AM	2.9736	2.7429	4.9988	2.5330	2.7161	3.1921	2.6147	2.9419	2.8601	4.3335	3.3606	4.5911	3.2092	2.7173	3.1885	2.7161	3.7146	4.9988	3.0920	4.9988	4.9988	0.0000	2.5879
3790401	10:53:12 AM	2.8687	2.7014	4.9988	2.5281	2.6746	3.2373	2.5928	3.0457	2.8906	4.2505	3.6426	4.4910	3.2520	2.6807	3.0896	2.7466	3.7061	4.9988	3.1030	4.9988	4.9988	0.0000	2.5879
