Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
3316280	10:45:18 AM	2.9541	3.0005	4.9988	2.6270	2.5513	3.1250	2.5989	3.4888	3.0713	3.6938	3.7939	3.4619	3.0798	2.5146	2.6672	2.5732	3.7598	4.9988	2.8442	4.9988	4.9988	1.0000	2.5842
3316380	10:45:18 AM	2.9382	2.9639	4.9988	2.6233	2.5513	3.1250	2.6001	3.4985	3.0750	3.6597	3.8135	3.4546	3.0786	2.5122	2.6672	2.5732	3.7476	4.9988	2.8418	4.9988	4.9988	1.0000	2.5842
3316480	10:45:18 AM	2.9358	2.9468	4.9988	2.6245	2.5513	3.1250	2.5989	3.4949	3.0713	3.6328	3.8123	3.4448	3.0762	2.5110	2.6648	2.5732	3.7402	4.9988	2.8381	4.9988	4.9988	1.0000	2.5842
3316580	10:45:18 AM	2.9407	2.9480	4.9988	2.6245	2.5513	3.1287	2.5977	3.4961	3.0652	3.6157	3.8123	3.4363	3.0737	2.5098	2.6636	2.5732	3.7390	4.9988	2.8345	4.9988	4.9988	1.0000	2.5842
3316680	10:45:19 AM	2.9431	2.9529	4.9988	2.6245	2.5500	3.1299	2.5964	3.4949	3.0615	3.5950	3.8135	3.4314	3.0737	2.5098	2.6611	2.5732	3.7427	4.9988	2.8320	4.9988	4.9988	1.0000	2.5842
3316780	10:45:19 AM	2.9443	2.9529	4.9988	2.6257	2.5500	3.1274	2.5964	3.4949	3.0591	3.5828	3.8123	3.4265	3.0737	2.5085	2.6599	2.5720	3.7451	4.9988	2.8345	4.9988	4.9988	1.0000	2.5830
3316880	10:45:19 AM	2.9492	2.9504	4.9988	2.6282	2.5500	3.1274	2.5952	3.4961	3.0579	3.5803	3.8184	3.4253	3.0713	2.5085	2.6587	2.5720	3.7451	4.9988	2.8333	4.9988	4.9988	1.0000	2.5830
3316980	10:45:19 AM	2.9565	2.9541	4.9988	2.6367	2.5500	3.1250	2.5964	3.4949	3.0566	3.5718	3.8220	3.4253	3.0701	2.5085	2.6575	2.5720	3.7524	4.9988	2.8430	4.9988	4.9988	1.0000	2.5830
3317080	10:45:19 AM	2.9773	2.9785	4.9988	2.6135	2.5488	3.1213	2.5989	3.4937	3.0530	3.6389	3.8245	3.4204	3.0676	2.5073	2.6562	2.5708	3.7659	4.9988	2.8845	4.9988	4.9988	1.0000	2.5830
3317180	10:45:19 AM	2.9797	2.9749	4.9988	2.6318	2.5500	3.1299	2.5977	3.4912	3.0457	3.6389	3.8171	3.4167	3.0640	2.5073	2.6550	2.5708	3.7646	4.9988	2.8809	4.9988	4.9988	1.0000	2.5842
3317280	10:45:19 AM	2.9858	2.9724	4.9988	2.6294	2.5488	3.1384	2.5977	3.4851	3.0420	3.6084	3.8074	3.4155	3.0603	2.5073	2.6538	2.5708	3.7610	4.9988	2.8723	4.9988	4.9988	1.0000	2.5842
3317380	10:45:19 AM	2.9871	2.9724	4.9988	2.6257	2.5488	3.1409	2.5977	3.4827	3.0383	3.5779	3.8025	3.4131	3.0579	2.5061	2.6538	2.5708	3.7610	4.9988	2.8638	4.9988	4.9988	1.0000	2.5842
3317480	10:45:19 AM	2.9919	2.9773	4.9988	2.6172	2.5488	3.1396	2.5989	3.4802	3.0359	3.5693	3.7952	3.4155	3.0554	2.5061	2.6526	2.5696	3.7646	4.9988	2.8674	4.9988	4.9988	1.0000	2.5842
3317580	10:45:19 AM	3.0078	2.9968	4.9988	2.6172	2.5488	3.1360	2.6013	3.4766	3.0334	3.5681	3.7866	3.4204	3.0542	2.5061	2.6514	2.5684	3.7830	4.9988	2.8687	4.9988	4.9988	1.0000	2.5842
3317680	10:45:20 AM	3.0054	3.0005	4.9988	2.6208	2.5488	3.1445	2.6001	3.4875	3.0286	3.5461	3.7683	3.4253	3.0530	2.5049	2.6526	2.5684	3.7842	4.9988	2.8516	4.9988	4.9988	1.0000	2.5830
3317780	10:45:20 AM	3.0029	2.9968	4.9988	2.5891	2.5488	3.1531	2.5977	3.4717	3.0261	3.5352	3.7537	3.4363	3.0530	2.5049	2.6514	2.5684	3.7732	4.9988	2.8467	4.9988	4.9988	1.0000	2.5842
3317880	10:45:20 AM	3.0029	2.9932	4.9988	2.5830	2.5488	3.1519	2.5989	3.4644	3.0237	3.5315	3.7415	3.4399	3.0530	2.5049	2.6501	2.5659	3.7659	4.9988	2.8503	4.9988	4.9988	1.0000	2.5842
3317980	10:45:20 AM	3.0042	2.9871	4.9988	2.5830	2.5488	3.1482	2.5977	3.4644	3.0212	3.5205	3.7390	3.4302	3.0518	2.5049	2.6501	2.5671	3.7610	4.9988	2.8442	4.9988	4.9988	1.0000	2.5830
3318080	10:45:20 AM	3.0042	2.9871	4.9988	2.5732	2.5488	3.1470	2.5977	3.4497	3.0176	3.5193	3.7292	3.4412	3.0518	2.5049	2.6501	2.5659	3.7573	4.9988	2.8430	4.9988	4.9988	1.0000	2.5830
3318180	10:45:20 AM	3.0066	2.9895	4.9988	2.5696	2.5488	3.1433	2.5977	3.4485	3.0164	3.5229	3.7207	3.4387	3.0505	2.5049	2.6501	2.5647	3.7537	4.9988	2.8503	4.9988	4.9988	1.0000	2.5842
3318280	10:45:20 AM	3.0151	2.9895	4.9988	2.5684	2.5488	3.1335	2.5977	3.4558	3.0164	3.5193	3.7280	3.4265	3.0481	2.5049	2.6489	2.5647	3.7537	4.9988	2.8479	4.9988	4.9988	1.0000	2.5830
3318380	10:45:20 AM	3.0127	2.9871	4.9988	2.5684	2.5476	3.1274	2.5977	3.4436	3.0139	3.5071	3.7207	3.4241	3.0469	2.5049	2.6489	2.5647	3.7561	4.9988	2.8503	4.9988	4.9988	1.0000	2.5842
3318480	10:45:20 AM	3.0225	3.0005	4.9988	2.5684	2.5488	3.1311	2.6025	3.4644	3.0139	3.5693	3.7341	3.4192	3.0469	2.5049	2.6489	2.5635	3.7573	4.9988	2.8564	4.9988	4.9988	1.0000	2.5842
3318580	10:45:20 AM	3.0603	3.0566	4.9988	2.6599	2.5476	3.1250	2.6196	3.4814	3.0151	3.5901	3.7659	3.4082	3.0469	2.5037	2.6477	2.5623	3.7732	4.9988	2.8687	4.9988	4.9988	1.0000	2.5830
3318680	10:45:21 AM	3.0542	3.0725	4.9988	2.6404	2.5476	3.1116	2.6208	3.4766	3.0225	3.5791	3.7805	3.4033	3.0469	2.5037	2.6465	2.5623	3.7854	4.9988	2.8870	4.9988	4.9988	1.0000	2.5842
3318780	10:45:21 AM	3.0554	3.0872	4.9988	2.6501	2.5476	3.1030	2.6221	3.4741	3.0225	3.5730	3.7781	3.3984	3.0469	2.5037	2.6465	2.5610	3.7903	4.9988	2.8845	4.9988	4.9988	1.0000	2.5842
3318880	10:45:21 AM	3.0591	3.0908	4.9988	2.6550	2.5476	3.0957	2.6221	3.4729	3.0188	3.6230	3.7610	3.4070	3.0481	2.5037	2.6465	2.5610	3.7939	4.9988	2.8931	4.9988	4.9988	1.0000	2.5842
3318980	10:45:21 AM	3.0713	3.1140	4.9988	2.6221	2.5513	3.0835	2.6233	3.4534	3.0237	3.7207	3.7048	3.4985	3.0591	2.5061	2.6538	2.5610	3.8013	4.9988	2.9004	4.9988	4.9988	1.0000	2.5842
3319080	10:45:21 AM	3.1348	3.2019	4.9988	2.5696	2.5635	3.1018	2.6245	3.4119	3.0005	3.8696	3.5864	3.7366	3.0933	2.5146	2.6819	2.5659	3.7976	4.9988	2.8638	4.9988	4.9988	1.0000	2.5842
3319180	10:45:21 AM	3.2397	3.0139	4.9988	2.5476	2.6013	3.1470	2.6221	3.1995	2.8955	4.2017	3.2507	3.9343	3.1311	2.5366	2.7271	2.5720	3.7964	4.9988	2.8491	4.9988	4.9988	1.0000	2.5842
3319280	10:45:21 AM	3.2727	2.7734	4.9988	2.5549	2.6562	3.0615	2.6038	2.8564	2.8052	4.4617	3.0286	4.1016	3.1519	2.5720	2.7527	2.5818	3.7415	4.9988	2.8784	4.9988	4.9988	1.0000	2.5830
3319380	10:45:21 AM	3.2190	2.6965	4.9988	2.5330	2.6685	3.0115	2.5806	2.7966	2.7649	4.4568	2.9517	4.1907	3.1372	2.5818	2.7637	2.5940	3.7012	4.9988	2.8760	4.9988	4.9988	1.0000	2.5842
3319480	10:45:21 AM	3.1726	2.6892	4.9988	2.5330	2.6562	3.0139	2.5806	2.7979	2.7649	4.4043	2.9309	4.1064	3.1226	2.5781	2.7612	2.5903	3.6707	4.9988	2.8625	4.9988	4.9988	1.0000	2.5842
3319580	10:45:21 AM	3.1287	2.6929	4.9988	2.5342	2.6453	3.0176	2.5818	2.7991	2.7747	4.3616	2.9431	4.0125	3.1128	2.5769	2.7612	2.5879	3.6499	4.9988	2.8552	4.9988	4.9988	0.0000	2.5842
3319680	10:45:22 AM	3.0835	2.6941	4.9988	2.5354	2.6392	3.0188	2.5806	2.8003	2.7808	4.3494	2.9590	3.8867	3.1030	2.5720	2.7625	2.5879	3.6353	4.9988	2.8479	4.9988	4.9988	0.0000	2.5842
3319780	10:45:22 AM	3.0493	2.6978	4.9988	2.5366	2.6331	3.0298	2.5818	2.8088	2.7917	4.3115	2.9822	3.8025	3.0957	2.5647	2.7625	2.5891	3.6255	4.9988	2.8394	4.9988	4.9988	0.0000	2.5842
3319880	10:45:22 AM	3.0286	2.6990	4.9988	2.5354	2.6294	3.0298	2.5806	2.8076	2.7881	4.2688	2.9895	3.7585	3.0884	2.5623	2.7649	2.5891	3.6157	4.9988	2.8345	4.9988	4.9988	0.0000	2.5842
3319980	10:45:22 AM	3.0164	2.7014	4.9988	2.5354	2.6294	3.0249	2.5830	2.8040	2.7881	4.2798	2.9895	3.7366	3.0847	2.5598	2.7673	2.5891	3.6108	4.9988	2.8333	4.9988	4.9988	0.0000	2.5830
3320080	10:45:22 AM	3.0115	2.7100	4.9988	2.5366	2.6270	3.0212	2.5879	2.8015	2.7942	4.2810	2.9907	3.7219	3.0811	2.5586	2.7686	2.5867	3.6060	4.9988	2.8320	4.9988	4.9988	0.0000	2.5842
3320180	10:45:22 AM	3.0103	2.7173	4.9988	2.5366	2.6257	3.0176	2.5916	2.8003	2.7942	4.2773	2.9919	3.7122	3.0786	2.5562	2.7722	2.5854	3.6047	4.9988	2.8308	4.9988	4.9988	0.0000	2.5842
3320280	10:45:22 AM	3.0090	2.7197	4.9988	2.5366	2.6257	3.0139	2.5928	2.7979	2.7881	4.2578	2.9907	3.7048	3.0786	2.5562	2.7759	2.5854	3.5974	4.9988	2.8284	4.9988	4.9988	0.0000	2.5842
3320380	10:45:22 AM	3.0029	2.7185	4.9988	2.5354	2.6257	3.0127	2.5903	2.7966	2.7844	4.2261	2.9871	3.6877	3.0774	2.5549	2.7795	2.5867	3.5901	4.9988	2.8284	4.9988	4.9988	0.0000	2.5830
3320480	10:45:22 AM	2.9993	2.7161	4.9988	2.5354	2.6245	3.0115	2.5891	2.7966	2.7820	4.2261	2.9858	3.6768	3.0750	2.5549	2.7808	2.5867	3.5876	4.9988	2.8271	4.9988	4.9988	0.0000	2.5842
3320580	10:45:22 AM	2.9944	2.7161	4.9988	2.5354	2.6233	3.0139	2.5891	2.7966	2.7856	4.2163	2.9895	3.6646	3.0750	2.5525	2.7808	2.5891	3.5852	4.9988	2.8271	4.9988	4.9988	0.0000	2.5842
3320680	10:45:23 AM	2.9907	2.7124	4.9988	2.5354	2.6233	3.0164	2.5891	2.7966	2.7832	4.1931	2.9919	3.6548	3.0774	2.5513	2.7844	2.5928	3.5840	4.9988	2.8284	4.9988	4.9988	0.0000	2.5842
3320780	10:45:23 AM	2.9883	2.7100	4.9988	2.5342	2.6221	3.0188	2.5879	2.7942	2.7783	4.1785	2.9907	3.6475	3.0774	2.5513	2.7893	2.5964	3.5791	4.9988	2.8271	4.9988	4.9988	0.0000	2.5854
3320880	10:45:23 AM	2.9871	2.7075	4.9988	2.5342	2.6221	3.0188	2.5867	2.7917	2.7734	4.1699	2.9871	3.6377	3.0786	2.5500	2.7930	2.5989	3.5767	4.9988	2.8259	4.9988	4.9988	0.0000	2.5842
3320980	10:45:23 AM	2.9846	2.7063	4.9988	2.5342	2.6221	3.0176	2.5867	2.7917	2.7722	4.1516	2.9846	3.6304	3.0762	2.5500	2.7942	2.5977	3.5742	4.9988	2.8235	4.9988	4.9988	0.0000	2.5842
3321080	10:45:23 AM	2.9834	2.7063	4.9988	2.5342	2.6208	3.0151	2.5854	2.7893	2.7710	4.1406	2.9846	3.6255	3.0750	2.5500	2.7954	2.5977	3.5706	4.9988	2.8210	4.9988	4.9988	0.0000	2.5842
3321180	10:45:23 AM	2.9797	2.7063	4.9988	2.5342	2.6208	3.0139	2.5867	2.7905	2.7698	4.1321	2.9834	3.6194	3.0750	2.5500	2.7979	2.5964	3.5693	4.9988	2.8210	4.9988	4.9988	0.0000	2.5842
3321280	10:45:23 AM	2.9773	2.7051	4.9988	2.5342	2.6208	3.0127	2.5842	2.7893	2.7686	4.1321	2.9797	3.6145	3.0737	2.5500	2.8003	2.5977	3.5657	4.9988	2.8210	4.9988	4.9988	0.0000	2.5842
3321380	10:45:23 AM	2.9749	2.7014	4.9988	2.5330	2.6208	3.0090	2.5830	2.7869	2.7649	4.1455	2.9761	3.6108	3.0737	2.5500	2.8027	2.5989	3.5620	4.9988	2.8210	4.9988	4.9988	1.0000	2.5842
3321480	10:45:23 AM	2.9736	2.7002	4.9988	2.5317	2.6208	3.0042	2.5806	2.7869	2.7637	4.1235	2.9749	3.6060	3.0737	2.5500	2.8064	2.5989	3.5583	4.9988	2.8235	4.9988	4.9988	1.0000	2.5842
3321580	10:45:23 AM	2.9651	2.6990	4.9988	2.5317	2.6196	2.9980	2.5806	2.7856	2.7649	4.1199	2.9736	3.6060	3.0737	2.5500	2.8076	2.5977	3.5559	4.9988	2.8308	4.9988	4.9988	1.0000	2.5842
3321680	10:45:24 AM	2.9333	2.7161	4.9988	2.5269	2.6196	2.9736	2.5745	2.7832	2.7722	4.1577	2.9700	3.6011	3.0859	2.5586	2.8198	2.5977	3.5742	4.9988	2.9199	4.9988	4.9988	1.0000	2.5842
3321780	10:45:24 AM	2.8845	2.7441	4.9988	2.5208	2.6196	2.9102	2.5708	2.7649	2.7832	4.1528	2.9651	3.6023	3.1042	2.5732	2.8406	2.5854	3.5596	4.9988	2.9907	4.9988	4.9988	1.0000	2.5842
3321880	10:45:24 AM	2.8882	2.7429	4.9988	2.5232	2.6160	2.8552	2.5684	2.7380	2.8003	4.2078	2.9626	3.6658	3.1116	2.5903	2.8552	2.5732	3.5327	4.9988	3.0029	4.9988	4.9988	1.0000	2.5842
3321980	10:45:24 AM	2.9797	2.7429	4.9988	2.5281	2.6123	2.8186	2.5720	2.7063	2.8455	4.3604	2.9468	3.8953	3.1152	2.6147	2.8503	2.5549	3.5754	4.9988	2.9993	4.9988	4.9988	1.0000	2.5842
3322080	10:45:24 AM	3.2397	2.7539	4.9988	2.5415	2.6086	2.7625	2.5977	2.6697	2.8381	4.6936	2.8931	4.0796	3.0920	2.6575	2.8381	2.5391	3.7476	4.9988	2.8931	4.9988	4.9988	1.0000	2.5842
3322180	10:45:24 AM	3.1726	2.7783	4.9988	2.5635	2.6160	2.7478	2.6379	2.6587	2.7759	4.8511	2.8271	4.3970	3.0847	2.6929	2.8589	2.5330	3.8464	4.9988	2.8101	4.9988	4.9988	1.0000	2.5842
3322280	10:45:24 AM	3.1531	2.7539	4.9988	2.6221	2.6343	2.7515	2.6599	2.6648	2.7307	4.8706	2.7808	4.4788	3.0969	2.7429	2.8748	2.5269	3.9551	4.9988	2.7576	4.9988	4.9988	1.0000	2.5842
3322380	10:45:24 AM	3.1543	2.7148	4.9988	2.6233	2.6538	2.7527	2.6465	2.6721	2.7075	4.8706	2.7576	4.5081	3.0701	2.8040	2.8796	2.5269	4.0369	2.6636	2.7344	4.9988	4.9988	1.0000	2.5842
3322480	10:45:24 AM	3.1763	2.6868	4.9988	2.6355	2.6721	2.7527	2.6221	2.6868	2.6941	4.8828	2.7344	4.5105	3.0591	2.8162	2.8857	2.5330	4.1333	2.6038	2.7393	4.9988	4.9988	1.0000	2.5842
3322580	10:45:24 AM	3.1873	2.7173	4.9988	2.6624	2.6831	2.7734	2.6721	2.7319	2.6807	4.8938	2.7258	4.4421	3.0908	2.7673	2.8833	2.5427	4.1833	2.5977	2.7661	4.9988	4.9988	1.0000	2.5830
3322680	10:45:25 AM	3.2031	2.7246	4.9487	2.6526	2.6758	2.7686	2.6599	2.7441	2.6721	4.8999	2.7283	4.4031	3.0847	2.7466	2.8772	2.5403	4.1858	2.5964	2.7527	4.9988	4.9988	1.0000	2.5842
3322780	10:45:25 AM	3.2178	2.7039	4.9182	2.6489	2.6709	2.7673	2.6196	2.7490	2.6733	4.9426	2.7258	4.4897	3.0920	2.7625	2.8735	2.5378	4.2090	2.5964	2.7295	4.9988	4.9988	1.0000	2.5830
3322880	10:45:25 AM	3.2288	2.6709	4.8767	2.6855	2.6672	2.7759	2.5891	2.7722	2.6758	4.9341	2.7246	4.5081	3.0957	2.7869	2.8699	2.5330	4.2224	2.6025	2.7051	4.9988	4.9988	1.0000	2.5842
3322980	10:45:25 AM	3.2385	2.6562	4.8511	2.6807	2.6599	2.7869	2.5720	2.7930	2.6782	4.9207	2.7271	4.4885	3.0945	2.7869	2.8650	2.5281	4.2102	2.5952	2.6880	4.9988	4.9988	1.0000	2.5830
3323080	10:45:25 AM	3.2422	2.6501	4.8437	2.6550	2.6538	2.7856	2.5647	2.7954	2.6794	4.9133	2.7307	4.4397	3.0823	2.7747	2.8589	2.5269	4.1821	2.5928	2.6819	4.9988	4.9988	1.0000	2.5830
3323180	10:45:25 AM	3.2471	2.6489	4.8303	2.6501	2.6538	2.7808	2.5635	2.7881	2.6733	4.9048	2.7271	4.4202	3.0786	2.7698	2.8577	2.5269	4.1882	2.5891	2.6794	4.9988	4.9988	1.0000	2.5842
3323280	10:45:25 AM	3.2678	2.6501	4.8230	2.6526	2.6575	2.7795	2.5610	2.7893	2.6697	4.9060	2.7209	4.4202	3.0884	2.7747	2.8577	2.5281	4.2053	2.5830	2.6770	4.9988	4.9988	1.0000	2.5842
3323380	10:45:25 AM	3.2849	2.6465	4.8022	2.7625	2.6562	2.7783	2.5537	2.7917	2.6685	4.9023	2.7185	4.4226	3.0847	2.7783	2.8564	2.5281	4.2004	2.5793	2.6746	4.9988	4.9988	1.0000	2.5842
3323480	10:45:25 AM	3.2996	2.6379	4.7815	2.6575	2.6550	2.7759	2.5476	2.7808	2.6672	4.9133	2.7148	4.4055	3.0945	2.7905	2.8540	2.5256	4.1760	2.5745	2.6697	4.9988	4.9988	1.0000	2.5842
3323580	10:45:25 AM	3.3203	2.6306	4.7852	2.6550	2.6526	2.7747	2.5415	2.7710	2.6721	4.9146	2.7136	4.3860	3.0920	2.7942	2.8516	2.5244	4.1541	2.5732	2.6636	4.9988	4.9988	1.0000	2.5830
3323680	10:45:26 AM	3.3337	2.6282	4.7729	2.6685	2.6526	2.7710	2.5403	2.7661	2.6709	4.9023	2.7124	4.3530	3.0774	2.7869	2.8491	2.5232	4.1467	2.5696	2.6587	4.9988	4.9988	1.0000	2.5830
3323780	10:45:26 AM	3.3459	2.6282	4.7632	2.6709	2.6550	2.7698	2.5415	2.7588	2.6648	4.8962	2.7112	4.3433	3.0664	2.7795	2.8491	2.5244	4.1357	2.5671	2.6587	4.9988	4.9988	1.0000	2.5842
3323880	10:45:26 AM	3.3594	2.6318	4.7473	2.7710	2.6538	2.7673	2.5427	2.7698	2.6636	4.9060	2.7124	4.3115	3.0640	2.7722	2.8467	2.5269	4.1382	2.5696	2.6599	4.9988	4.9988	1.0000	2.5830
3323980	10:45:26 AM	3.3630	2.6343	4.7412	2.7209	2.6526	2.7649	2.5415	2.7722	2.6624	4.8926	2.7124	4.2810	3.0554	2.7686	2.8455	2.5256	4.1321	2.5684	2.6550	4.9988	4.9988	1.0000	2.5842
3324080	10:45:26 AM	3.3948	2.6257	4.7424	2.7588	2.6538	2.7637	2.5330	2.7563	2.6611	4.9219	2.7087	4.3262	3.0713	2.7930	2.8467	2.5256	4.1321	2.5647	2.6501	4.9988	4.9988	1.0000	2.5842
3324180	10:45:26 AM	3.4729	2.6135	4.8022	2.7136	2.6575	2.7637	2.5232	2.7454	2.6648	4.9072	2.7063	4.3628	3.0603	2.8271	2.8491	2.5256	4.1565	2.5623	2.6477	4.9988	4.9988	1.0000	2.5830
3324280	10:45:26 AM	3.4888	2.6086	4.8157	2.6672	2.6599	2.7637	2.5208	2.7356	2.6648	4.8828	2.7063	4.3469	3.0359	2.8210	2.8491	2.5256	4.1553	2.5623	2.6453	4.9988	4.9988	1.0000	2.5842
3324380	10:45:26 AM	3.4998	2.6062	4.8120	2.6660	2.6611	2.7625	2.5195	2.7319	2.6636	4.8730	2.7051	4.3250	3.0176	2.8113	2.8491	2.5256	4.1455	2.5647	2.6440	4.9988	4.9988	1.0000	2.5830
3324480	10:45:26 AM	3.4937	2.6074	4.8035	2.6416	2.6611	2.7600	2.5208	2.7344	2.6648	4.8730	2.7051	4.2944	3.0090	2.8064	2.8479	2.5269	4.1602	2.5659	2.6440	4.9988	4.9988	1.0000	2.5842
3324580	10:45:26 AM	3.4888	2.6074	4.7913	2.6404	2.6599	2.7588	2.5208	2.7417	2.6636	4.8572	2.7051	4.2847	2.9993	2.8040	2.8467	2.5256	4.1638	2.5635	2.6416	4.9988	4.9988	1.0000	2.5842
3324680	10:45:27 AM	3.4900	2.6050	4.7913	2.6318	2.6587	2.7625	2.5183	2.7405	2.6660	4.8645	2.7051	4.2798	2.9907	2.8015	2.8467	2.5244	4.1541	2.5623	2.6404	4.9988	4.9988	1.0000	2.5830
3324780	10:45:27 AM	3.4937	2.6025	4.8010	2.6270	2.6562	2.7625	2.5183	2.7332	2.6636	4.8645	2.7039	4.2798	2.9871	2.8003	2.8455	2.5244	4.1382	2.5623	2.6392	4.9988	4.9988	1.0000	2.5830
3324880	10:45:27 AM	3.5059	2.6025	4.7998	2.6379	2.6587	2.7625	2.5171	2.7271	2.6611	4.8535	2.7014	4.2798	2.9822	2.8003	2.8467	2.5244	4.1431	2.5610	2.6379	4.9988	4.9988	1.0000	2.5842
3324980	10:45:27 AM	3.4985	2.6013	4.7998	2.6538	2.6599	2.7612	2.5171	2.7258	2.6599	4.8547	2.7002	4.2700	2.9797	2.8064	2.8467	2.5232	4.1431	2.5598	2.6367	4.9988	4.9988	1.0000	2.5830
3325080	10:45:27 AM	3.4937	2.6013	4.7864	2.6428	2.6587	2.7625	2.5171	2.7258	2.6599	4.8450	2.7002	4.2651	2.9736	2.8027	2.8455	2.5232	4.1321	2.5598	2.6367	4.9988	4.9988	1.0000	2.5842
3325180	10:45:27 AM	3.4949	2.6013	4.7815	2.6404	2.6587	2.7649	2.5171	2.7258	2.6599	4.8425	2.7002	4.2590	2.9700	2.8003	2.8455	2.5232	4.1284	2.5598	2.6355	4.9988	4.9988	1.0000	2.5830
3325280	10:45:27 AM	3.4961	2.6025	4.7754	2.6416	2.6587	2.7649	2.5171	2.7258	2.6611	4.8401	2.6990	4.2529	2.9663	2.7979	2.8430	2.5232	4.1248	2.5598	2.6355	4.9988	4.9988	1.0000	2.5830
3325380	10:45:27 AM	3.5010	2.6025	4.7705	2.6331	2.6575	2.7649	2.5171	2.7271	2.6611	4.8413	2.6990	4.2444	2.9614	2.7954	2.8430	2.5232	4.1211	2.5598	2.6343	4.9988	4.9988	1.0000	2.5842
3325480	10:45:27 AM	3.5046	2.6038	4.7656	2.6257	2.6550	2.7637	2.5171	2.7258	2.6599	4.8425	2.7002	4.2334	2.9578	2.7917	2.8406	2.5220	4.1187	2.5598	2.6331	4.9988	4.9988	1.0000	2.5830
3325580	10:45:27 AM	3.5107	2.6050	4.7607	2.6233	2.6538	2.7612	2.5183	2.7283	2.6599	4.8499	2.7002	4.2249	2.9553	2.7881	2.8406	2.5220	4.1248	2.5598	2.6306	4.9988	4.9988	1.0000	2.5830
3325680	10:45:28 AM	3.5144	2.6050	4.7595	2.6221	2.6538	2.7600	2.5183	2.7283	2.6587	4.8450	2.6990	4.2175	2.9529	2.7856	2.8406	2.5220	4.1199	2.5598	2.6306	4.9988	4.9988	1.0000	2.5842
3325780	10:45:28 AM	3.5217	2.6038	4.7534	2.6428	2.6550	2.7600	2.5171	2.7234	2.6587	4.8413	2.6978	4.2163	2.9517	2.7832	2.8406	2.5220	4.1150	2.5586	2.6318	4.9988	4.9988	1.0000	2.5842
3325880	10:45:28 AM	3.5376	2.6050	4.7595	2.6501	2.6575	2.7588	2.5171	2.7197	2.6575	4.8376	2.6965	4.2273	2.9529	2.7856	2.8406	2.5220	4.1113	2.5574	2.6306	4.9988	4.9988	1.0000	2.5830
3325980	10:45:28 AM	3.5461	2.6038	4.7632	2.6294	2.6599	2.7563	2.5171	2.7161	2.6562	4.8364	2.6953	4.2322	2.9504	2.7869	2.8406	2.5208	4.1223	2.5586	2.6294	4.9988	4.9988	1.0000	2.5842
3326080	10:45:28 AM	3.5608	2.6050	4.7644	2.6282	2.6599	2.7563	2.5171	2.7161	2.6562	4.8376	2.6941	4.2236	2.9456	2.7844	2.8406	2.5220	4.1235	2.5598	2.6294	4.9988	4.9988	1.0000	2.5830
3326180	10:45:28 AM	3.5645	2.6086	4.7595	2.6257	2.6587	2.7551	2.5220	2.7356	2.6587	4.8853	2.6990	4.2114	2.9541	2.7795	2.8381	2.5244	4.1565	2.5623	2.6355	4.9988	4.9988	1.0000	2.5842
3326280	10:45:28 AM	3.5718	2.6257	4.7632	2.6465	2.6501	2.7600	2.5342	2.7954	2.6709	4.9011	2.7173	4.2053	2.9687	2.7686	2.8320	2.5330	4.2017	2.5696	2.6611	4.9988	4.9988	1.0000	2.5830
3326380	10:45:28 AM	3.5522	2.6367	4.7729	2.6843	2.6428	2.7661	2.5378	2.8430	2.6929	4.8853	2.7515	4.2017	2.9687	2.7625	2.8247	2.5354	4.2065	2.5842	2.6733	4.9988	4.9988	1.0000	2.5842
3326480	10:45:28 AM	3.5242	2.6428	4.8035	2.6672	2.6355	2.7747	2.5439	2.8882	2.7173	4.8730	2.7905	4.1931	2.9663	2.7551	2.8174	2.5391	4.1931	2.5989	2.6880	4.9988	4.9988	1.0000	2.5830
3326580	10:45:28 AM	3.5107	2.6526	4.8608	2.6404	2.6318	2.8027	2.5537	2.9224	2.7466	4.8572	2.8210	4.2200	2.9785	2.7466	2.8113	2.5610	4.1821	2.6465	2.7271	4.9988	4.9988	1.0000	2.5830
3326680	10:45:29 AM	3.5217	2.6697	4.9048	2.6318	2.6294	2.8809	2.5940	2.9321	2.7783	4.8523	2.8613	4.3298	2.9956	2.7246	2.8052	2.5940	4.1724	4.9988	2.7588	4.9988	4.9988	1.0000	2.5830
3326780	10:45:29 AM	3.5327	2.6941	4.9365	2.6086	2.6282	2.9956	2.6379	2.9211	2.8088	4.8071	2.9236	4.4177	3.0139	2.6880	2.8015	2.6221	4.1602	4.9988	2.7795	4.9988	4.9988	1.0000	2.5842
3326880	10:45:29 AM	3.6230	2.7307	4.9988	2.5977	2.6245	3.1128	2.6587	2.8894	2.8979	4.6399	3.0310	4.4739	3.0310	2.6196	2.7966	2.6331	4.1479	4.9988	2.7917	4.9988	4.9988	1.0000	2.5830
3326980	10:45:29 AM	3.6987	2.8247	4.9988	2.5745	2.6160	3.1885	2.6221	2.8638	2.9700	4.3958	3.1250	4.5886	3.0518	2.5696	2.7917	2.6184	3.8635	4.9988	2.7637	4.9988	4.9988	1.0000	2.5830
