Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
2971445	10:39:33 AM	2.6392	2.5916	4.9988	2.5464	2.6135	2.8284	2.5122	2.8552	2.7930	4.1296	3.2190	3.5254	3.3130	2.5452	2.8735	2.7075	3.5181	2.8101	2.8162	4.9988	4.9988	0.0000	2.5818
2971545	10:39:33 AM	2.6392	2.5916	4.9988	2.5464	2.6135	2.8284	2.5122	2.8552	2.8003	4.1272	3.2227	3.5242	3.3093	2.5439	2.8687	2.7087	3.5205	2.8076	2.8186	4.9988	4.9988	0.0000	2.5818
2971645	10:39:34 AM	2.6404	2.5928	4.9988	2.5537	2.6111	2.8406	2.5146	2.8540	2.8052	4.1528	3.2227	3.5254	3.3093	2.5415	2.8613	2.7087	3.5229	2.8052	2.8113	4.9988	4.9988	0.0000	2.5806
2971745	10:39:34 AM	2.6465	2.5977	4.9988	2.5867	2.6111	2.9651	2.5159	2.8979	2.8174	4.1333	3.3240	3.5217	3.3118	2.5366	2.8479	2.7100	3.5193	2.8235	2.7942	4.9988	4.9988	0.0000	2.5818
2971845	10:39:34 AM	2.6514	2.6025	4.9988	2.5769	2.6099	3.0713	2.5159	2.9468	2.8198	4.1370	3.3618	3.5156	3.3179	2.5305	2.8381	2.7100	3.5168	2.8345	2.7673	4.9988	4.9988	0.0000	2.5818
2971945	10:39:34 AM	2.6550	2.6050	4.9988	2.5403	2.6074	3.1323	2.5171	2.9797	2.8320	4.1162	3.3508	3.5095	3.3032	2.5269	2.8296	2.7075	3.5144	2.8149	2.7527	4.9988	4.9988	0.0000	2.5818
2972045	10:39:34 AM	2.6575	2.6062	4.9988	2.5366	2.6062	3.1763	2.5171	3.0225	2.8345	4.1003	3.3618	3.4998	3.2983	2.5244	2.8223	2.7051	3.5095	2.8296	2.7393	4.9988	4.9988	0.0000	2.5818
2972145	10:39:34 AM	2.6587	2.6086	4.9988	2.5403	2.6050	3.1799	2.5171	3.0249	2.8296	4.0820	3.3252	3.4961	3.2947	2.5232	2.8174	2.7026	3.5034	2.8186	2.7356	4.9988	4.9988	0.0000	2.5818
2972245	10:39:34 AM	2.6599	2.6111	4.9988	2.5354	2.6025	3.1750	2.5171	3.0115	2.8198	4.0759	3.2776	3.5022	3.2959	2.5232	2.8137	2.6978	3.4985	2.7954	2.7332	4.9988	4.9988	0.0000	2.5818
2972345	10:39:34 AM	2.6624	2.6123	4.9988	2.5342	2.6025	3.1665	2.5171	2.9883	2.8113	4.0759	3.2422	3.5059	3.2935	2.5232	2.8113	2.6953	3.4924	2.7930	2.7307	4.9988	4.9988	0.0000	2.5818
2972445	10:39:34 AM	2.6782	2.6147	4.9988	2.5391	2.6038	3.1580	2.5208	2.9370	2.8003	4.1614	3.2117	3.5754	3.3032	2.5244	2.8125	2.6880	3.4875	2.7966	2.7478	4.9988	4.9988	0.0000	2.5818
2972545	10:39:34 AM	2.7124	2.6160	4.9988	2.5391	2.6062	3.1189	2.5232	2.8662	2.7747	4.2053	3.2043	3.6230	3.2971	2.5293	2.8186	2.6807	3.4863	2.7881	2.7612	4.9988	4.9988	0.0000	2.5818
2972645	10:39:35 AM	2.7563	2.6196	4.9988	2.5366	2.6086	3.0835	2.5269	2.8394	2.7673	4.2578	3.1775	3.6707	3.3179	2.5330	2.8162	2.6697	3.5034	2.7722	2.7808	4.9988	4.9988	0.0000	2.5806
2972745	10:39:35 AM	2.7954	2.6404	4.9988	2.5464	2.6086	3.0383	2.5403	2.8235	2.7832	4.3433	3.1165	3.7622	3.3252	2.5403	2.8101	2.6331	3.5303	4.9988	2.8052	4.9988	4.9988	0.0000	2.5818
2972845	10:39:35 AM	2.8235	2.6929	4.9988	2.5537	2.6062	3.0090	2.5500	2.8381	2.8333	4.3469	3.0310	3.8757	3.2959	2.5452	2.8113	2.5903	3.5681	4.9988	2.8357	4.9988	4.9988	0.0000	2.5818
2972945	10:39:35 AM	2.8333	2.7173	4.9988	2.5720	2.6050	2.9895	2.5610	2.8760	2.8271	4.3677	2.9993	3.8953	3.2336	2.5500	2.8149	2.5708	3.5840	4.9988	2.8491	4.9988	4.9988	0.0000	2.5818
2973045	10:39:35 AM	2.8662	2.7600	4.9988	2.5769	2.6025	2.9700	2.5793	2.8699	2.8149	4.3835	2.9871	3.9453	3.1714	2.5635	2.8149	2.5549	3.5974	4.9988	2.8711	4.9988	4.9988	0.0000	2.5818
2973145	10:39:35 AM	2.8882	2.8162	4.9988	2.5964	2.6013	2.9395	2.5879	2.8979	2.8186	4.3469	2.9724	3.9600	3.1189	2.5806	2.8088	2.5439	3.6121	4.9988	2.8796	4.9988	4.9988	0.0000	2.5818
2973245	10:39:35 AM	2.9077	2.8870	4.9988	2.6038	2.6001	2.9077	2.5952	2.9382	2.8357	4.3408	2.9602	3.9307	3.0737	2.5867	2.8015	2.5366	3.6304	4.9988	2.8857	4.9988	4.9988	0.0000	2.5818
2973345	10:39:35 AM	2.9358	2.9712	4.9988	2.6001	2.5989	2.8821	2.6086	2.9565	2.8381	4.3176	2.9480	3.9136	3.0298	2.5842	2.7930	2.5305	3.6462	4.9988	2.8748	4.9988	4.9988	0.0000	2.5818
2973445	10:39:35 AM	2.9419	2.9724	4.9988	2.6086	2.5964	2.8796	2.6086	2.9187	2.8210	4.2578	2.9150	3.9758	3.0042	2.5903	2.7905	2.5293	3.6426	4.9988	2.8601	4.9988	4.9988	0.0000	2.5818
2973545	10:39:35 AM	2.8894	2.7979	4.9988	2.6062	2.5977	2.8833	2.5781	2.8918	2.8003	4.3738	2.8784	4.2419	2.9895	2.6331	2.7942	2.5342	3.6401	2.7051	2.8467	4.9988	4.9988	0.0000	2.5818
2973645	10:39:36 AM	2.8284	2.7063	4.9988	2.5879	2.5989	2.8906	2.5549	2.8870	2.7771	4.4238	2.8601	4.3958	2.9431	2.6416	2.7966	2.5378	3.6511	2.6465	2.8406	4.9988	4.9988	0.0000	2.5818
2973745	10:39:36 AM	2.8003	2.6733	4.9988	2.6233	2.6135	2.9175	2.5427	2.8784	2.7454	4.4653	2.8613	4.3457	2.9224	2.6550	2.8052	2.5549	3.6597	2.6331	2.8247	4.9988	4.9988	0.0000	2.5818
2973845	10:39:36 AM	2.7795	2.6587	4.9988	2.6270	2.6233	2.9065	2.5354	2.8699	2.7234	4.4763	2.8601	4.2395	2.9065	2.6672	2.8064	2.5623	3.6609	2.6282	2.8320	4.9988	4.9988	0.0000	2.5818
2973945	10:39:36 AM	2.7759	2.6611	4.9988	2.6318	2.6282	2.8687	2.5354	2.8650	2.7112	4.4714	2.8577	4.1882	2.8882	2.6941	2.8064	2.5537	3.6609	2.6233	2.8394	4.9988	4.9988	0.0000	2.5818
2974045	10:39:36 AM	2.7832	2.6782	4.9988	2.5891	2.6294	2.8320	2.5439	2.8540	2.7136	4.4275	2.8357	4.1113	2.8687	2.6990	2.8052	2.5427	3.6475	2.6208	2.8210	4.9988	4.9988	0.0000	2.5806
2974145	10:39:36 AM	2.7869	2.6880	4.9988	2.5769	2.6306	2.8149	2.5439	2.8479	2.7100	4.4043	2.8198	4.0796	2.8552	2.7014	2.8064	2.5391	3.6450	2.6147	2.8162	4.9988	4.9988	0.0000	2.5818
2974245	10:39:36 AM	2.7930	2.6807	4.9988	2.5757	2.6355	2.8113	2.5427	2.8467	2.7002	4.3848	2.8064	4.0540	2.8455	2.7026	2.8088	2.5391	3.6475	2.6111	2.8174	4.9988	4.9988	0.0000	2.5806
2974345	10:39:36 AM	2.7930	2.6746	4.9988	2.5781	2.6367	2.8101	2.5427	2.8406	2.6978	4.3591	2.8040	4.0613	2.8381	2.7051	2.8076	2.5391	3.6523	2.6111	2.8076	4.9988	4.9988	0.0000	2.5818
2974445	10:39:36 AM	2.8101	2.6672	4.9988	2.5806	2.6343	2.8125	2.5439	2.8308	2.6941	4.4946	2.8015	4.1223	2.8406	2.7063	2.8052	2.5403	3.6755	2.6099	2.8125	4.9988	4.9988	0.0000	2.5818
2974545	10:39:36 AM	2.8186	2.6599	4.9988	2.6331	2.6331	2.8271	2.5427	2.8296	2.6917	4.4727	2.7930	4.1187	2.8491	2.6978	2.8027	2.5513	3.6804	2.6135	2.8479	4.9988	4.9988	0.0000	2.5818
2974645	10:39:37 AM	2.8174	2.6599	4.9988	2.6355	2.6343	2.8381	2.5415	2.8284	2.6904	4.4592	2.7954	4.0784	2.8516	2.6941	2.8040	2.5562	3.6792	2.6147	2.8479	4.9988	4.9988	0.0000	2.5818
2974745	10:39:37 AM	2.8308	2.6587	4.9988	2.6196	2.6379	2.8235	2.5403	2.8174	2.6892	4.4763	2.8247	4.0637	2.8613	2.7026	2.8162	2.5623	3.6963	2.6147	2.8577	4.9988	4.9988	0.0000	2.5806
2974845	10:39:37 AM	2.8455	2.6575	4.9988	2.6343	2.6404	2.7954	2.5403	2.8003	2.6819	4.5105	2.8076	4.0405	2.8589	2.7075	2.8174	2.5610	3.6987	2.6123	2.8479	4.9988	4.9988	0.0000	2.5818
2974945	10:39:37 AM	2.8406	2.6550	4.9988	2.6135	2.6416	2.7966	2.5391	2.8027	2.6770	4.5508	2.7869	4.1235	2.8540	2.7075	2.8149	2.5537	3.6963	2.6086	2.8235	4.9988	4.9988	0.0000	2.5818
2975045	10:39:37 AM	2.8430	2.6501	4.9988	2.6477	2.6404	2.8174	2.5391	2.8296	2.6941	4.5496	2.7795	4.1711	2.8491	2.7087	2.8052	2.5464	3.7378	2.6184	2.7930	4.9988	4.9988	0.0000	2.5818
2975145	10:39:37 AM	2.8455	2.6465	4.9988	2.6233	2.6355	2.8320	2.5415	2.8369	2.7051	4.5056	2.7783	4.2065	2.8430	2.7039	2.8003	2.5427	3.7451	2.6196	2.7771	4.9988	4.9988	0.0000	2.5818
2975245	10:39:37 AM	2.8308	2.6428	4.9988	2.6343	2.6331	2.8381	2.5378	2.8394	2.7002	4.4861	2.7771	4.2578	2.8394	2.6978	2.7991	2.5415	3.7292	2.6160	2.7783	4.9988	4.9988	0.0000	2.5806
2975345	10:39:37 AM	2.8149	2.6416	4.9988	2.6331	2.6318	2.8442	2.5366	2.8528	2.6941	4.4519	2.7759	4.2212	2.8369	2.6917	2.7979	2.5427	3.7134	2.6160	2.7808	4.9988	4.9988	0.0000	2.5818
2975445	10:39:37 AM	2.8052	2.6428	4.9988	2.6355	2.6318	2.8430	2.5354	2.8577	2.6855	4.4373	2.7734	4.1748	2.8333	2.6892	2.7979	2.5427	3.7000	2.6135	2.7771	4.9988	4.9988	0.0000	2.5818
2975545	10:39:37 AM	2.8003	2.6440	4.9988	2.6257	2.6331	2.8357	2.5354	2.8564	2.6831	4.4263	2.7710	4.1528	2.8284	2.6904	2.7979	2.5415	3.6902	2.6123	2.7747	4.9988	4.9988	0.0000	2.5818
2975645	10:39:38 AM	2.7991	2.6489	4.9988	2.5940	2.6355	2.8320	2.5354	2.8552	2.6794	4.4263	2.7698	4.1321	2.8259	2.6941	2.7991	2.5415	3.6877	2.6111	2.7771	4.9988	4.9988	0.0000	2.5818
2975745	10:39:38 AM	2.8113	2.6526	4.9988	2.5940	2.6367	2.8235	2.5403	2.8333	2.6770	4.4849	2.7771	4.1125	2.8235	2.6965	2.8064	2.5403	3.7048	2.6074	2.7820	4.9988	4.9988	0.0000	2.5818
2975845	10:39:38 AM	2.8284	2.6526	4.9988	2.5964	2.6379	2.8137	2.5415	2.8125	2.6758	4.4666	2.7759	4.0833	2.8235	2.7002	2.8076	2.5391	3.7122	2.6062	2.7759	4.9988	4.9988	0.0000	2.5818
2975945	10:39:38 AM	2.8381	2.6501	4.9988	2.5952	2.6404	2.8198	2.5415	2.8064	2.6733	4.5227	2.7661	4.1577	2.8247	2.6978	2.8088	2.5378	3.7048	2.5977	2.7661	4.9988	4.9988	0.0000	2.5818
2976045	10:39:38 AM	2.8418	2.6453	4.9988	2.5916	2.6404	2.8259	2.5403	2.8101	2.6709	4.5264	2.7588	4.2029	2.8271	2.6929	2.8064	2.5378	3.7048	2.5964	2.7625	4.9988	4.9988	0.0000	2.5818
2976145	10:39:38 AM	2.8442	2.6428	4.9988	2.5940	2.6392	2.8333	2.5403	2.8162	2.6733	4.5117	2.7576	4.1663	2.8296	2.6880	2.8040	2.5391	3.7061	2.5964	2.7588	4.9988	4.9988	0.0000	2.5818
2976245	10:39:38 AM	2.8491	2.6428	4.9988	2.5940	2.6379	2.8333	2.5403	2.8125	2.6709	4.4946	2.7576	4.1406	2.8296	2.6855	2.8040	2.5391	3.7024	2.5989	2.7588	4.9988	4.9988	0.0000	2.5806
2976345	10:39:38 AM	2.8491	2.6453	4.9988	2.5952	2.6367	2.8271	2.5415	2.8076	2.6721	4.4873	2.7625	4.1040	2.8296	2.6855	2.8027	2.5427	3.7073	2.6050	2.7734	4.9988	4.9988	0.0000	2.5818
2976445	10:39:38 AM	2.8442	2.6477	4.9988	2.6367	2.6355	2.8174	2.5403	2.8149	2.6807	4.4702	2.7722	4.0320	2.8345	2.6855	2.8003	2.5513	3.7195	2.6123	2.7917	4.9988	4.9988	0.0000	2.5818
2976545	10:39:38 AM	2.8296	2.6477	4.9988	2.6404	2.6355	2.8088	2.5391	2.8223	2.6843	4.4568	2.7747	3.9685	2.8308	2.6880	2.8003	2.5525	3.7061	2.6123	2.7917	4.9988	4.9988	0.0000	2.5806
2976645	10:39:39 AM	2.8149	2.6489	4.9988	2.6147	2.6355	2.7954	2.5378	2.8247	2.6831	4.4202	2.7710	3.9331	2.8284	2.6892	2.8003	2.5488	3.6951	2.6099	2.7893	4.9988	4.9988	0.0000	2.5818
2976745	10:39:39 AM	2.8040	2.6550	4.9988	2.5891	2.6355	2.7856	2.5378	2.8235	2.6831	4.4495	2.7673	3.9282	2.8247	2.6904	2.7991	2.5439	3.6853	2.6123	2.7917	4.9988	4.9988	0.0000	2.5818
2976845	10:39:39 AM	2.7954	2.6624	4.9988	2.5916	2.6343	2.7771	2.5403	2.8198	2.6953	4.4482	2.7661	3.9294	2.8210	2.6929	2.7979	2.5391	3.6792	2.6245	2.7905	4.9988	4.9988	0.0000	2.5818
2976945	10:39:39 AM	2.7917	2.6733	4.9988	2.5720	2.6331	2.7808	2.5439	2.8137	2.7002	4.4373	2.7637	3.9185	2.8186	2.6929	2.8003	2.5342	3.6707	2.6233	2.7844	4.9988	4.9988	0.0000	2.5818
2977045	10:39:39 AM	2.7820	2.6746	4.9988	2.5732	2.6331	2.7856	2.5427	2.8076	2.6965	4.3762	2.7588	3.9392	2.8137	2.6953	2.8027	2.5330	3.6560	2.6160	2.7783	4.9988	4.9988	0.0000	2.5806
2977145	10:39:39 AM	2.7649	2.6697	4.9988	2.5696	2.6343	2.7905	2.5427	2.8015	2.7002	4.3884	2.7576	3.9429	2.8088	2.6917	2.8015	2.5330	3.6426	2.6074	2.7759	4.9988	4.9988	0.0000	2.5818
2977245	10:39:39 AM	2.7429	2.6624	4.9988	2.5635	2.6355	2.8064	2.5378	2.8064	2.7002	4.3311	2.7588	4.0002	2.8101	2.6843	2.8003	2.5354	3.6194	2.6062	2.7686	4.9988	4.9988	0.0000	2.5818
2977345	10:39:39 AM	2.7234	2.6501	4.9988	2.5720	2.6367	2.8345	2.5305	2.8149	2.6953	4.4348	2.7649	4.1174	2.8198	2.6746	2.8027	2.5403	3.6096	2.6074	2.7576	4.9988	4.9988	0.0000	2.5818
2977445	10:39:39 AM	2.7100	2.6318	4.9988	2.5867	2.6392	2.8467	2.5232	2.8076	2.6904	4.3994	2.7686	4.1846	2.8210	2.6733	2.8076	2.5403	3.5974	2.6111	2.7515	4.9988	4.9988	0.0000	2.5818
2977545	10:39:39 AM	2.7002	2.6282	4.9988	2.5928	2.6379	2.8406	2.5220	2.7917	2.6929	4.3542	2.7783	4.1418	2.8296	2.6672	2.8113	2.5439	3.5815	2.6221	2.7625	4.9988	4.9988	0.0000	2.5806
2977645	10:39:40 AM	2.6953	2.6306	4.9988	2.5867	2.6355	2.8308	2.5232	2.7795	2.7039	4.3359	2.7844	4.0942	2.8296	2.6636	2.8064	2.5427	3.5718	2.6843	2.7661	4.9988	4.9988	0.0000	2.5818
2977745	10:39:40 AM	2.6917	2.6306	4.9988	2.5854	2.6343	2.8186	2.5232	2.7734	2.7173	4.3274	2.7905	4.0662	2.8223	2.6624	2.8015	2.5403	3.5657	4.9988	2.7722	4.9988	4.9988	0.0000	2.5818
2977845	10:39:40 AM	2.6892	2.6331	4.9988	2.5867	2.6318	2.8015	2.5232	2.7722	2.7307	4.2822	2.7991	4.0210	2.8235	2.6611	2.7991	2.5415	3.5645	2.7148	2.7759	4.9988	4.9988	0.0000	2.5818
2977945	10:39:40 AM	2.6941	2.6294	4.9988	2.6111	2.6282	2.8015	2.5232	2.7686	2.7258	4.2908	2.8040	4.0210	2.8284	2.6599	2.7991	2.5415	3.5730	2.7209	2.7698	4.9988	4.9988	0.0000	2.5818
2978045	10:39:40 AM	2.7075	2.6270	4.9988	2.6123	2.6270	2.8149	2.5232	2.7698	2.7295	4.3115	2.8052	4.0576	2.8296	2.6575	2.7966	2.5403	3.5779	2.7478	2.7600	4.9988	4.9988	0.0000	2.5818
2978145	10:39:40 AM	2.7124	2.6294	4.9988	2.5854	2.6245	2.8235	2.5232	2.7820	2.7356	4.2749	2.8101	4.0320	2.8259	2.6538	2.7942	2.5403	3.5730	4.9988	2.7576	4.9988	4.9988	0.0000	2.5818
2978245	10:39:40 AM	2.7148	2.6355	4.9988	2.5635	2.6245	2.8198	2.5256	2.7905	2.7429	4.2749	2.8174	4.0015	2.8235	2.6501	2.7917	2.5391	3.5681	2.7332	2.7563	4.9988	4.9988	0.0000	2.5818
2978345	10:39:40 AM	2.7148	2.6379	4.9988	2.5623	2.6233	2.8296	2.5269	2.8125	2.7466	4.2932	2.8271	3.9600	2.8259	2.6465	2.7905	2.5452	3.5657	2.7161	2.7625	4.9988	4.9988	0.0000	2.5806
2978445	10:39:40 AM	2.7124	2.6416	4.9988	2.5610	2.6221	2.8259	2.5269	2.8101	2.7393	4.2810	2.8271	3.9246	2.8247	2.6453	2.7893	2.5427	3.5620	2.7173	2.7612	4.9988	4.9988	0.0000	2.5818
2978545	10:39:40 AM	2.7124	2.6428	4.9988	2.5586	2.6221	2.8210	2.5269	2.8064	2.7380	4.2712	2.8235	3.9026	2.8223	2.6428	2.7893	2.5427	3.5571	2.7686	2.7588	4.9988	4.9988	0.0000	2.5818
2978645	10:39:41 AM	2.7124	2.6428	4.9988	2.5586	2.6221	2.8210	2.5269	2.8064	2.7380	4.2566	2.8235	3.8855	2.8223	2.6416	2.7881	2.5415	3.5559	2.7356	2.7576	4.9988	4.9988	0.0000	2.5818
2978745	10:39:41 AM	2.7124	2.6440	4.9988	2.5586	2.6208	2.8247	2.5269	2.8125	2.7405	4.2847	2.8296	3.8843	2.8235	2.6404	2.7869	2.5452	3.5535	2.7136	2.7612	4.9988	4.9988	0.0000	2.5806
2978945	10:39:41 AM	2.6868	2.6440	4.9988	2.5842	2.6221	2.8308	2.5256	2.8137	2.7332	4.2322	2.8418	3.8416	2.8455	2.6343	2.7881	2.5598	3.5486	2.7271	2.7734	4.9988	4.9988	0.0000	2.5806
2979045	10:39:41 AM	2.6794	2.6428	4.9988	2.5989	2.6221	2.8345	2.5256	2.8125	2.7319	4.2468	2.8455	3.8281	2.8662	2.6318	2.7905	2.5696	3.5449	2.7319	2.7783	4.9988	4.9988	0.0000	2.5818
2979145	10:39:41 AM	2.6685	2.6453	4.9988	2.5952	2.6221	2.8455	2.5244	2.8186	2.7405	4.2505	2.8577	3.7964	2.8784	2.6282	2.7905	2.5818	3.5437	2.7734	2.7917	4.9988	4.9988	0.0000	2.5818
2979245	10:39:41 AM	2.6599	2.6501	4.9988	2.5916	2.6221	2.8528	2.5232	2.8198	2.7527	4.2114	2.8748	3.7512	2.8943	2.6221	2.7905	2.5928	3.5376	2.7661	2.7942	4.9988	4.9988	0.0000	2.5818
2979345	10:39:41 AM	2.6526	2.6489	4.9988	2.6001	2.6221	2.8613	2.5232	2.8162	2.7649	4.1846	2.8943	3.7231	2.9138	2.6147	2.7905	2.5989	3.5327	4.9988	2.7881	4.9988	4.9988	0.0000	2.5818
2979445	10:39:41 AM	2.6489	2.6514	4.9988	2.6025	2.6208	2.8931	2.5232	2.8137	2.7734	4.1809	2.9163	3.7134	2.9553	2.6038	2.7917	2.6172	3.5266	4.9988	2.7856	4.9988	4.9988	0.0000	2.5806
2979545	10:39:41 AM	2.6514	2.6514	4.9988	2.6147	2.6196	2.9956	2.5232	2.8198	2.7881	4.1638	2.9553	3.7061	2.9968	2.5818	2.7917	2.6489	3.5168	4.9988	2.7759	4.9988	4.9988	0.0000	2.5818
2979645	10:39:42 AM	2.6624	2.6501	4.9988	2.6086	2.6184	3.1335	2.5256	2.8333	2.7954	4.1724	2.9993	3.6743	3.0249	2.5586	2.7930	2.6807	3.5059	4.9988	2.7563	4.9988	4.9988	0.0000	2.5818
2979745	10:39:42 AM	2.6855	2.6416	4.9988	2.6270	2.6172	3.2471	2.5269	2.8345	2.7917	4.1650	3.0884	3.6292	3.0334	2.5415	2.7930	2.7112	3.4961	4.9988	2.7478	4.9988	4.9988	0.0000	2.5818
2979845	10:39:42 AM	2.7222	2.6331	4.9988	2.6233	2.6160	3.3337	2.5305	2.8333	2.7881	4.2004	3.2288	3.5986	3.0505	2.5305	2.7917	2.7319	3.4985	2.8259	2.7380	4.9988	4.9988	0.0000	2.5818
2979945	10:39:42 AM	2.7747	2.6318	4.9988	2.5867	2.6135	3.4045	2.5366	2.8442	2.7856	4.2285	3.3655	3.5693	3.0676	2.5232	2.7881	2.7368	3.5156	2.8821	2.7234	4.9988	4.9988	0.0000	2.5818
2980045	10:39:42 AM	2.7942	2.6270	4.9988	2.6526	2.6099	3.4009	2.5378	2.8552	2.7905	4.1797	3.4631	3.5413	3.0859	2.5195	2.7832	2.7393	3.5303	2.8955	2.7161	4.9988	4.9988	0.0000	2.5818
2980145	10:39:42 AM	2.8149	2.6257	4.9988	2.6343	2.6038	3.3862	2.5415	2.8662	2.7820	4.1833	3.4509	3.5266	3.0994	2.5183	2.7808	2.7356	3.5449	2.8943	2.7124	4.9988	4.9988	0.0000	2.5806
2980245	10:39:42 AM	2.8198	2.6245	4.9988	2.6428	2.6013	3.3533	2.5415	2.8638	2.7747	4.1492	3.4387	3.5168	3.1116	2.5171	2.7808	2.7295	3.5388	2.8882	2.7136	4.9988	4.9988	0.0000	2.5818
2980345	10:39:42 AM	2.8186	2.6233	4.9988	2.6514	2.6001	3.3154	2.5403	2.8503	2.7698	4.1235	3.4363	3.5181	3.1152	2.5159	2.7808	2.7246	3.5291	2.8796	2.7307	4.9988	4.9988	0.0000	2.5818
2980445	10:39:42 AM	2.8052	2.6208	4.9988	2.6501	2.5977	3.2349	2.5366	2.8271	2.7686	4.0930	3.4265	3.5095	3.1384	2.5146	2.7869	2.7246	3.5083	4.9988	2.7527	4.9988	4.9988	0.0000	2.5806
2980545	10:39:42 AM	2.7710	2.6160	4.9988	2.6221	2.5964	3.1396	2.5317	2.8247	2.7686	4.0833	3.4204	3.4851	3.1812	2.5146	2.7917	2.7307	3.4924	4.9988	2.7551	4.9988	4.9988	0.0000	2.5818
2980645	10:39:43 AM	2.7307	2.6123	4.9988	2.5635	2.5952	3.0676	2.5269	2.8369	2.7771	4.0759	3.4058	3.4949	3.1836	2.5159	2.7905	2.7295	3.4814	4.9988	2.7759	4.9988	4.9988	0.0000	2.5818
2980745	10:39:43 AM	2.7002	2.6086	4.9988	2.5537	2.5952	3.0212	2.5244	2.8479	2.7844	4.0710	3.3789	3.5254	3.1750	2.5183	2.7881	2.7234	3.4729	4.9988	2.8088	4.9988	4.9988	0.0000	2.5818
2980845	10:39:43 AM	2.6868	2.6135	4.9988	2.5439	2.5952	3.0005	2.5232	2.8369	2.7808	4.0674	3.3142	3.5791	3.1677	2.5220	2.7893	2.7100	3.4705	4.9988	2.8223	4.9988	4.9988	0.0000	2.5818
2980945	10:39:43 AM	2.6794	2.6172	4.9988	2.5354	2.5940	2.9871	2.5220	2.8284	2.7759	4.0442	3.2751	3.5925	3.1641	2.5232	2.7881	2.6978	3.4656	4.9988	2.8186	4.9988	4.9988	0.0000	2.5818
2981045	10:39:43 AM	2.6758	2.6196	4.9988	2.5293	2.5940	2.9773	2.5232	2.8284	2.7759	4.0210	3.2581	3.5852	3.1616	2.5232	2.7881	2.6904	3.4607	4.9988	2.8162	4.9988	4.9988	0.0000	2.5818
2981145	10:39:43 AM	2.6733	2.6208	4.9988	2.5256	2.5940	2.9749	2.5232	2.8271	2.7722	4.0100	3.2446	3.5779	3.1616	2.5244	2.7881	2.6868	3.4570	4.9988	2.8076	4.9988	4.9988	0.0000	2.5818
2981245	10:39:43 AM	2.6733	2.6196	4.9988	2.5232	2.5928	2.9761	2.5244	2.8259	2.7710	3.9990	3.2349	3.5730	3.1653	2.5232	2.7881	2.6843	3.4546	4.9988	2.8052	4.9988	4.9988	0.0000	2.5818
2981345	10:39:43 AM	2.6733	2.6196	4.9988	2.5232	2.5940	2.9712	2.5232	2.8235	2.7686	3.9844	3.2275	3.5681	3.1665	2.5232	2.7881	2.6819	3.4521	4.9988	2.8040	4.9988	4.9988	0.0000	2.5818
2981445	10:39:43 AM	2.6733	2.6184	4.9988	2.5232	2.5940	2.9663	2.5232	2.8223	2.7673	3.9673	3.2214	3.5608	3.1689	2.5232	2.7893	2.6807	3.4509	4.9988	2.8015	4.9988	4.9988	0.0000	2.5818
2981545	10:39:43 AM	2.6746	2.6184	4.9988	2.5232	2.5940	2.9639	2.5244	2.8198	2.7661	3.9783	3.2166	3.5620	3.1689	2.5220	2.7893	2.6807	3.4485	4.9988	2.8015	4.9988	4.9988	0.0000	2.5818
2981645	10:39:44 AM	2.6782	2.6184	4.9988	2.5220	2.5928	2.9626	2.5244	2.8137	2.7649	3.9978	3.2117	3.5657	3.1726	2.5220	2.7893	2.6782	3.4473	4.9988	2.8015	4.9988	4.9988	0.0000	2.5818
2981745	10:39:44 AM	2.6807	2.6184	4.9988	2.5232	2.5928	2.9675	2.5256	2.8113	2.7649	4.0063	3.2068	3.5645	3.1763	2.5208	2.7893	2.6782	3.4460	4.9988	2.7979	4.9988	4.9988	0.0000	2.5818
2981845	10:39:44 AM	2.6831	2.6184	4.9988	2.5208	2.5940	2.9712	2.5256	2.8101	2.7649	4.0295	3.2031	3.5596	3.1799	2.5208	2.7893	2.6758	3.4460	4.9988	2.7966	4.9988	4.9988	0.0000	2.5818
2981945	10:39:44 AM	2.6868	2.6208	4.9988	2.5208	2.5928	2.9639	2.5269	2.8052	2.7673	4.0515	3.2056	3.5559	3.1848	2.5208	2.7893	2.6746	3.4460	4.9988	2.8040	4.9988	4.9988	0.0000	2.5806
2982045	10:39:44 AM	2.6904	2.6221	4.9988	2.5195	2.5928	2.9578	2.5281	2.8027	2.7673	4.0552	3.2056	3.5583	3.1885	2.5208	2.7905	2.6746	3.4448	4.9988	2.8003	4.9988	4.9988	0.0000	2.5818
2982145	10:39:44 AM	2.6929	2.6208	4.9988	2.5208	2.5928	2.9565	2.5293	2.8015	2.7661	4.0393	3.2068	3.5559	3.1934	2.5195	2.7905	2.6746	3.4448	4.9988	2.8003	4.9988	4.9988	0.0000	2.5818
2982245	10:39:44 AM	2.6941	2.6184	4.9988	2.5208	2.5928	2.9541	2.5281	2.7991	2.7637	4.0198	3.2080	3.5474	3.1995	2.5195	2.7917	2.6758	3.4436	4.9988	2.7991	4.9988	4.9988	0.0000	2.5818
